id,date,week,home,away,homePts,awayPts
143,"Nov 15, 2015",10,den,kan,13,29
144,"Nov 15, 2015",10,nyg,nwe,26,27
145,"Nov 15, 2015",10,sea,crd,32,39
146,"Nov 16, 2015",10,cin,htx,6,10
147,"Nov 19, 2015",11,jax,oti,19,13
148,"Nov 22, 2015",11,car,was,44,16
149,"Nov 22, 2015",11,atl,clt,21,24
150,"Nov 22, 2015",11,rav,ram,16,13
151,"Nov 22, 2015",11,phi,tam,17,45
152,"Nov 22, 2015",11,det,rai,18,13
153,"Nov 22, 2015",11,chi,den,15,17
154,"Nov 22, 2015",11,mia,dal,14,24
155,"Nov 22, 2015",11,htx,nyj,24,17
156,"Nov 22, 2015",11,sdg,kan,3,33
157,"Nov 22, 2015",11,min,gnb,13,30
158,"Nov 22, 2015",11,sea,sfo,29,13
159,"Nov 22, 2015",11,crd,cin,34,31
160,"Nov 23, 2015",11,nwe,buf,20,13
161,"Nov 26, 2015",12,det,phi,45,14
162,"Nov 26, 2015",12,dal,car,14,33
163,"Nov 26, 2015",12,gnb,chi,13,17
164,"Nov 29, 2015",12,oti,rai,21,24
165,"Nov 29, 2015",12,nyj,mia,38,20
166,"Nov 29, 2015",12,htx,nor,24,6
167,"Nov 29, 2015",12,clt,tam,25,12
168,"Nov 29, 2015",12,cin,ram,31,7
169,"Nov 29, 2015",12,atl,min,10,20
170,"Nov 29, 2015",12,was,nyg,20,14
171,"Nov 29, 2015",12,kan,buf,30,22
172,"Nov 29, 2015",12,jax,sdg,25,31
173,"Nov 29, 2015",12,sfo,crd,13,19
174,"Nov 29, 2015",12,sea,pit,39,30
175,"Nov 29, 2015",12,den,nwe,30,24
176,"Nov 30, 2015",12,cle,rav,27,33
177,"Dec 3, 2015",13,det,gnb,23,27
178,"Dec 6, 2015",13,ram,crd,3,27
179,"Dec 6, 2015",13,chi,sfo,20,26
180,"Dec 6, 2015",13,buf,htx,30,21
181,"Dec 6, 2015",13,oti,jax,42,39
182,"Dec 6, 2015",13,min,sea,7,38
183,"Dec 6, 2015",13,tam,atl,23,19
184,"Dec 6, 2015",13,nyg,nyj,20,23
185,"Dec 6, 2015",13,mia,rav,15,13
186,"Dec 6, 2015",13,cle,cin,3,37
187,"Dec 6, 2015",13,sdg,den,3,17
188,"Dec 6, 2015",13,rai,kan,20,34
189,"Dec 6, 2015",13,nwe,phi,28,35
190,"Dec 6, 2015",13,nor,car,38,41
191,"Dec 6, 2015",13,pit,clt,45,10
192,"Dec 7, 2015",13,was,dal,16,19
193,"Dec 10, 2015",14,crd,min,23,20
194,"Dec 13, 2015",14,phi,buf,23,20
195,"Dec 13, 2015",14,chi,was,21,24
196,"Dec 13, 2015",14,tam,nor,17,24
197,"Dec 13, 2015",14,rav,sea,6,35
198,"Dec 13, 2015",14,ram,det,21,14
199,"Dec 13, 2015",14,nyj,oti,30,8
200,"Dec 13, 2015",14,jax,clt,51,16
201,"Dec 13, 2015",14,cle,sfo,24,10
202,"Dec 13, 2015",14,cin,pit,20,33
203,"Dec 13, 2015",14,car,atl,38,0
204,"Dec 13, 2015",14,kan,sdg,10,3
205,"Dec 13, 2015",14,den,rai,12,15
206,"Dec 13, 2015",14,gnb,dal,28,7
207,"Dec 13, 2015",14,htx,nwe,6,27
208,"Dec 14, 2015",14,mia,nyg,24,31
209,"Dec 17, 2015",15,ram,tam,31,23
210,"Dec 19, 2015",15,dal,nyj,16,19
211,"Dec 20, 2015",15,clt,htx,10,16
212,"Dec 20, 2015",15,rav,kan,14,34
213,"Dec 20, 2015",15,nyg,car,35,38
214,"Dec 20, 2015",15,nwe,oti,33,16
215,"Dec 20, 2015",15,min,chi,38,17
216,"Dec 20, 2015",15,jax,atl,17,23
217,"Dec 20, 2015",15,was,buf,35,25
218,"Dec 20, 2015",15,rai,gnb,20,30
219,"Dec 20, 2015",15,sea,cle,30,13
220,"Dec 20, 2015",15,sfo,cin,14,24
221,"Dec 20, 2015",15,sdg,mia,30,14
222,"Dec 20, 2015",15,pit,den,34,27
223,"Dec 20, 2015",15,phi,crd,17,40
224,"Dec 21, 2015",15,nor,det,27,35
225,"Dec 24, 2015",16,rai,sdg,23,20
226,"Dec 26, 2015",16,phi,was,24,38
227,"Dec 27, 2015",16,atl,car,20,13
228,"Dec 27, 2015",16,rav,pit,20,17
229,"Dec 27, 2015",16,oti,htx,6,34
230,"Dec 27, 2015",16,nyj,nwe,26,20
231,"Dec 27, 2015",16,mia,clt,12,18
232,"Dec 27, 2015",16,buf,dal,16,6
233,"Dec 27, 2015",16,tam,chi,21,26
234,"Dec 27, 2015",16,kan,cle,17,13
235,"Dec 27, 2015",16,det,sfo,32,17
236,"Dec 27, 2015",16,nor,jax,38,27
237,"Dec 27, 2015",16,crd,gnb,38,8
238,"Dec 27, 2015",16,sea,ram,17,23
239,"Dec 27, 2015",16,min,nyg,49,17
240,"Dec 28, 2015",16,den,cin,20,17
241,"Jan 3, 2016",17,buf,nyj,22,17
242,"Jan 3, 2016",17,atl,nor,17,20
243,"Jan 3, 2016",17,mia,nwe,20,10
244,"Jan 3, 2016",17,htx,jax,30,6
245,"Jan 3, 2016",17,clt,oti,30,24
246,"Jan 3, 2016",17,cle,pit,12,28
247,"Jan 3, 2016",17,cin,rav,24,16
248,"Jan 3, 2016",17,chi,det,20,24
249,"Jan 3, 2016",17,nyg,phi,30,35
250,"Jan 3, 2016",17,dal,was,23,34
251,"Jan 3, 2016",17,car,tam,38,10
252,"Jan 3, 2016",17,sfo,ram,19,16
253,"Jan 3, 2016",17,den,sdg,27,20
254,"Jan 3, 2016",17,crd,sea,6,36
255,"Jan 3, 2016",17,kan,rai,23,17
256,"Jan 3, 2016",17,gnb,min,13,20
