id,date,week,home,away,homePts,awayPts,homeWinProb
45,"Sep 25, 2011",3,sea,crd,13,10,0.6326195277829387
46,"Sep 25, 2011",3,tam,atl,16,13,0.3038358438324529
47,"Sep 25, 2011",3,clt,pit,20,23,0.16948143071515565
48,"Sep 26, 2011",3,dal,was,18,16,0.7349386975915342
49,"Oct 2, 2011",4,ram,was,10,17,0.3699021743745226
50,"Oct 2, 2011",4,kan,min,22,17,0.6025848148667841
51,"Oct 2, 2011",4,dal,det,30,34,0.5364073138869954
52,"Oct 2, 2011",4,cle,oti,13,31,0.4170209261630156
53,"Oct 2, 2011",4,cin,buf,23,20,0.602011600046606
54,"Oct 2, 2011",4,phi,sfo,23,24,0.487552947987563
55,"Oct 2, 2011",4,jax,nor,10,23,0.18931254747304466
56,"Oct 2, 2011",4,htx,pit,17,10,0.5870341800088577
57,"Oct 2, 2011",4,chi,car,34,29,0.6534024687201374
58,"Oct 2, 2011",4,sea,atl,28,30,0.5643351932567658
59,"Oct 2, 2011",4,crd,nyg,27,31,0.2984018935495126
60,"Oct 2, 2011",4,sdg,mia,26,16,0.5666744042864142
61,"Oct 2, 2011",4,rai,nwe,19,31,0.22028998721213722
62,"Oct 2, 2011",4,gnb,den,49,23,0.851042817443878
63,"Oct 2, 2011",4,rav,nyj,34,17,0.6938218850063547
64,"Oct 3, 2011",4,tam,clt,24,17,0.6382027351961548
65,"Oct 9, 2011",5,pit,oti,38,17,0.7231268611196291
66,"Oct 9, 2011",5,jax,cin,20,30,0.44064301074093537
67,"Oct 9, 2011",5,htx,rai,20,25,0.7983813551777174
68,"Oct 9, 2011",5,clt,kan,24,28,0.4298211795064084
69,"Oct 9, 2011",5,car,nor,27,30,0.2606988026479108
70,"Oct 9, 2011",5,buf,phi,31,24,0.38827466430776664
71,"Oct 9, 2011",5,nyg,sea,25,36,0.7941751400105804
72,"Oct 9, 2011",5,min,crd,34,10,0.4432823849840611
73,"Oct 9, 2011",5,sfo,tam,48,3,0.9344448109512031
74,"Oct 9, 2011",5,nwe,nyj,30,21,0.7642216519682689
75,"Oct 9, 2011",5,den,sdg,24,29,0.4547472906432489
76,"Oct 9, 2011",5,atl,gnb,14,25,0.3763717574431838
77,"Oct 10, 2011",5,det,chi,24,13,0.6899004723384289
78,"Oct 16, 2011",6,cin,clt,27,17,0.8329466991985118
79,"Oct 16, 2011",6,atl,car,31,17,0.6707820357689156
80,"Oct 16, 2011",6,pit,jax,17,13,0.8366382525435753
81,"Oct 16, 2011",6,nyg,buf,27,24,0.8244456962939573
82,"Oct 16, 2011",6,gnb,ram,24,3,0.9425568956987959
83,"Oct 16, 2011",6,det,sfo,19,25,0.4491565102581967
84,"Oct 16, 2011",6,was,phi,13,20,0.33623660199310945
85,"Oct 16, 2011",6,rai,cle,24,17,0.6539507351709604
86,"Oct 16, 2011",6,rav,htx,29,14,0.6379242608901967
87,"Oct 16, 2011",6,tam,nor,26,20,0.12859745868336808
88,"Oct 16, 2011",6,nwe,dal,20,16,0.7752816856539071
89,"Oct 16, 2011",6,chi,min,39,10,0.7556751912684974
90,"Oct 17, 2011",6,nyj,mia,24,6,0.6196730289037411
91,"Oct 23, 2011",7,oti,htx,7,41,0.42807102477213876
92,"Oct 23, 2011",7,mia,den,15,18,0.7178793320301565
93,"Oct 23, 2011",7,nyj,sdg,27,21,0.6356938487531137
94,"Oct 23, 2011",7,cle,sea,6,3,0.4037324677706661
95,"Oct 23, 2011",7,car,was,33,20,0.6091605724241306
96,"Oct 23, 2011",7,tam,chi,18,24,0.3206617884523591
97,"Oct 23, 2011",7,det,atl,16,23,0.6729297071117306
98,"Oct 23, 2011",7,crd,pit,20,32,0.39512455219121156
99,"Oct 23, 2011",7,min,gnb,27,33,0.199119819321036
100,"Oct 23, 2011",7,dal,ram,34,7,0.8790387702751867
101,"Oct 23, 2011",7,rai,kan,0,28,0.6456934479840288
102,"Oct 23, 2011",7,nor,clt,62,7,0.9551487454148933
103,"Oct 24, 2011",7,jax,rav,12,7,0.23807181676077782
104,"Oct 30, 2011",8,ram,nor,31,21,0.10556995934353225
105,"Oct 30, 2011",8,rav,crd,30,27,0.7992163767831296
106,"Oct 30, 2011",8,oti,clt,27,10,0.8400957602232603
107,"Oct 30, 2011",8,nyg,mia,20,17,0.7616981657934931
108,"Oct 30, 2011",8,htx,jax,24,14,0.8390091243143727
109,"Oct 30, 2011",8,car,min,21,24,0.6943430794673922
110,"Oct 30, 2011",8,buf,was,23,0,0.6365307966323591
111,"Oct 30, 2011",8,den,det,10,45,0.36962170655316734
112,"Oct 30, 2011",8,sfo,cle,20,10,0.9011842956895735
113,"Oct 30, 2011",8,pit,nwe,25,17,0.43829910828486984
114,"Oct 30, 2011",8,sea,cin,12,34,0.6077336415586012
115,"Oct 30, 2011",8,phi,dal,34,7,0.6648469883791
116,"Oct 31, 2011",8,kan,sdg,23,20,0.386567517237968
117,"Nov 6, 2011",9,clt,atl,7,31,0.25565632908208574
118,"Nov 6, 2011",9,dal,sea,23,13,0.6470745544718012
119,"Nov 6, 2011",9,buf,nyj,11,27,0.45828300567339614
120,"Nov 6, 2011",9,was,sfo,11,19,0.25327317768659746
121,"Nov 6, 2011",9,nor,tam,27,16,0.93985691708469
122,"Nov 6, 2011",9,kan,mia,3,31,0.3704633175238272
123,"Nov 6, 2011",9,htx,cle,30,12,0.8465145999301714
124,"Nov 6, 2011",9,rai,den,24,38,0.5789151205101208
125,"Nov 6, 2011",9,oti,cin,17,24,0.5945401940399977
126,"Nov 6, 2011",9,crd,ram,19,13,0.8090738817845167
127,"Nov 6, 2011",9,sdg,gnb,38,45,0.3834434642661475
128,"Nov 6, 2011",9,nwe,nyg,20,24,0.622781772912855
129,"Nov 6, 2011",9,pit,rav,20,23,0.5231067706770365
130,"Nov 7, 2011",9,phi,chi,24,30,0.7231268611196291
131,"Nov 10, 2011",10,sdg,rai,17,24,0.7072428939558206
132,"Nov 13, 2011",10,tam,htx,9,37,0.2054019102121255
133,"Nov 13, 2011",10,phi,crd,17,21,0.7646788794420832
134,"Nov 13, 2011",10,dal,buf,44,7,0.6875371766836096
135,"Nov 13, 2011",10,clt,jax,3,17,0.4263222838645574
136,"Nov 13, 2011",10,cin,pit,17,24,0.42050378900538954
137,"Nov 13, 2011",10,atl,nor,23,26,0.3411295027213326
138,"Nov 13, 2011",10,mia,was,20,9,0.7156158253479344
139,"Nov 13, 2011",10,kan,den,10,17,0.5142244956895781
140,"Nov 13, 2011",10,cle,ram,12,13,0.7085188519121839
141,"Nov 13, 2011",10,car,oti,3,30,0.5242903036428479
142,"Nov 13, 2011",10,sea,rav,22,17,0.3859989538904574
143,"Nov 13, 2011",10,sfo,nyg,27,20,0.5884802083534497
144,"Nov 13, 2011",10,chi,det,37,13,0.4700910185915656
145,"Nov 13, 2011",10,nyj,nwe,16,37,0.3823093093439709
146,"Nov 14, 2011",10,gnb,min,45,7,0.897117510764798
147,"Nov 17, 2011",11,den,nyj,17,13,0.4011449871504631
148,"Nov 20, 2011",11,rav,cin,31,24,0.7803699194795141
149,"Nov 20, 2011",11,mia,buf,35,8,0.6667399699697352
150,"Nov 20, 2011",11,gnb,tam,35,26,0.9277470163677816
151,"Nov 20, 2011",11,det,car,49,35,0.7516931661997874
152,"Nov 20, 2011",11,cle,jax,14,10,0.5710540724869311
153,"Nov 20, 2011",11,was,dal,24,27,0.4178910428329477
154,"Nov 20, 2011",11,min,rai,21,27,0.49881437582856913
155,"Nov 20, 2011",11,sfo,crd,23,7,0.8322019830252085
156,"Nov 20, 2011",11,ram,sea,7,24,0.2801159717744451
157,"Nov 20, 2011",11,atl,oti,23,17,0.6151374373852054
158,"Nov 20, 2011",11,chi,sdg,31,20,0.5573043643771575
159,"Nov 20, 2011",11,nyg,phi,10,17,0.6694368678187075
160,"Nov 21, 2011",11,nwe,kan,34,3,0.9123226775226891
161,"Nov 24, 2011",12,det,gnb,15,27,0.4692043741867904
162,"Nov 24, 2011",12,dal,mia,20,19,0.6057335062795107
163,"Nov 24, 2011",12,rav,sfo,16,6,0.5343406327344686
164,"Nov 27, 2011",12,ram,crd,20,23,0.3249283330511727
165,"Nov 27, 2011",12,oti,tam,23,17,0.8027419983497951
166,"Nov 27, 2011",12,nyj,buf,28,24,0.700308324456121
167,"Nov 27, 2011",12,cin,cle,23,20,0.7261038347597145
168,"Nov 27, 2011",12,atl,min,24,14,0.7703527341182783
169,"Nov 27, 2011",12,jax,htx,13,20,0.28438417465206545
170,"Nov 27, 2011",12,clt,car,19,27,0.3354237810708895
171,"Nov 27, 2011",12,rai,chi,25,20,0.47659732656287807
172,"Nov 27, 2011",12,sea,was,17,23,0.6774744696953842
173,"Nov 27, 2011",12,sdg,den,13,16,0.703399544324173
174,"Nov 27, 2011",12,phi,nwe,20,38,0.45209783966616557
175,"Nov 27, 2011",12,kan,pit,9,13,0.28463621008753
176,"Nov 28, 2011",12,nor,nyg,49,24,0.6054475435746134
177,"Dec 1, 2011",13,sea,phi,31,14,0.4315727144023656
178,"Dec 4, 2011",13,buf,oti,17,23,0.5529007689506635
179,"Dec 4, 2011",13,tam,car,19,38,0.3891290502808278
180,"Dec 4, 2011",13,pit,cin,35,7,0.7327436245873284
181,"Dec 4, 2011",13,nwe,clt,31,24,0.9592712279265324
182,"Dec 4, 2011",13,chi,kan,3,10,0.739783628628773
183,"Dec 4, 2011",13,was,nyj,19,34,0.4037324677706661
184,"Dec 4, 2011",13,mia,rai,34,14,0.7216324552248188
185,"Dec 4, 2011",13,htx,atl,17,10,0.6982394384545828
186,"Dec 4, 2011",13,min,den,32,35,0.49436846393750133
187,"Dec 4, 2011",13,cle,rav,10,24,0.22852176127781487
188,"Dec 4, 2011",13,sfo,ram,26,0,0.9481451243040946
189,"Dec 4, 2011",13,nyg,gnb,35,38,0.597705549403324
190,"Dec 4, 2011",13,crd,dal,19,13,0.465954684363472
191,"Dec 4, 2011",13,nor,det,31,17,0.7231268611196291
192,"Dec 5, 2011",13,jax,sdg,14,38,0.3899839726746205
193,"Dec 8, 2011",14,pit,cle,14,3,0.8442166523400685
194,"Dec 11, 2011",14,cin,htx,19,20,0.4167309773483928
195,"Dec 11, 2011",14,rav,clt,24,10,0.9368746176795728
196,"Dec 11, 2011",14,nyj,kan,37,10,0.8010875705754353
197,"Dec 11, 2011",14,was,nwe,27,34,0.22560999932559583
198,"Dec 11, 2011",14,oti,nor,17,22,0.31141150955542474
199,"Dec 11, 2011",14,mia,phi,10,26,0.47482218668064785
200,"Dec 11, 2011",14,jax,tam,41,14,0.6782737659200614
201,"Dec 11, 2011",14,det,min,34,28,0.8359042134206199
202,"Dec 11, 2011",14,car,atl,23,31,0.49140487715480813
203,"Dec 11, 2011",14,den,chi,13,10,0.4810371316763362
204,"Dec 11, 2011",14,crd,sfo,21,19,0.2937797360753769
205,"Dec 11, 2011",14,sdg,buf,37,10,0.6512061980336308
206,"Dec 11, 2011",14,gnb,rai,46,16,0.8536142376701485
207,"Dec 11, 2011",14,dal,nyg,34,37,0.4077657851284865
208,"Dec 12, 2011",14,sea,ram,30,13,0.8420754372750268
209,"Dec 15, 2011",15,atl,jax,41,14,0.7521634286715237
210,"Dec 17, 2011",15,tam,dal,15,31,0.263603025539957
211,"Dec 18, 2011",15,ram,cin,13,20,0.30176056154541725
212,"Dec 18, 2011",15,buf,mia,23,30,0.49585038412015736
213,"Dec 18, 2011",15,nyg,was,10,23,0.8580003840219496
214,"Dec 18, 2011",15,kan,gnb,19,14,0.21330977538596613
215,"Dec 18, 2011",15,htx,car,13,28,0.7737199250977276
216,"Dec 18, 2011",15,clt,oti,27,13,0.2828742057889837
217,"Dec 18, 2011",15,chi,sea,14,38,0.5835589261734808
218,"Dec 18, 2011",15,min,nor,20,42,0.17383253014681121
219,"Dec 18, 2011",15,rai,det,27,28,0.36542308838685933
220,"Dec 18, 2011",15,crd,cle,20,17,0.7039133243774964
221,"Dec 18, 2011",15,phi,nyj,45,19,0.6514810109504183
222,"Dec 18, 2011",15,den,nwe,23,41,0.22360652396851544
223,"Dec 18, 2011",15,sdg,rav,34,14,0.411808901854277
224,"Dec 19, 2011",15,sfo,pit,20,3,0.6867476878447429
225,"Dec 22, 2011",16,clt,htx,19,16,0.16705330080148806
226,"Dec 24, 2011",16,buf,den,40,14,0.6390377186001047
227,"Dec 24, 2011",16,pit,ram,27,0,0.9116105686261747
228,"Dec 24, 2011",16,oti,jax,23,17,0.7253610770962579
229,"Dec 24, 2011",16,nwe,mia,27,24,0.792265481258338
230,"Dec 24, 2011",16,cin,crd,23,16,0.6085899752551382
231,"Dec 24, 2011",16,rav,cle,20,14,0.8778388990774577
232,"Dec 24, 2011",16,nyj,nyg,14,29,0.4219568372564589
233,"Dec 24, 2011",16,kan,rai,13,16,0.518666791550812
234,"Dec 24, 2011",16,car,tam,48,16,0.7586968897156616
235,"Dec 24, 2011",16,was,min,26,33,0.6705131782851547
236,"Dec 24, 2011",16,det,sdg,38,10,0.666199548692215
237,"Dec 24, 2011",16,dal,phi,7,20,0.497925163999421
238,"Dec 24, 2011",16,sea,sfo,17,19,0.3394955151984355
239,"Dec 25, 2011",16,gnb,chi,35,21,0.7832163635605517
240,"Dec 26, 2011",16,nor,atl,45,16,0.7967050836728579
241,"Jan 1, 2012",17,ram,sfo,27,34,0.11379288244043151
242,"Jan 1, 2012",17,phi,was,34,10,0.8004650102933627
243,"Jan 1, 2012",17,nwe,buf,49,21,0.8496591267959807
244,"Jan 1, 2012",17,mia,nyj,19,17,0.546136089312525
245,"Jan 1, 2012",17,htx,oti,22,23,0.7263511997760081
246,"Jan 1, 2012",17,gnb,det,45,41,0.6906865040510862
247,"Jan 1, 2012",17,nor,car,45,17,0.8558185555150799
248,"Jan 1, 2012",17,jax,clt,19,13,0.7278330646303164
249,"Jan 1, 2012",17,min,chi,13,17,0.39283753783467756
250,"Jan 1, 2012",17,rai,sdg,26,38,0.4503327159983148
251,"Jan 1, 2012",17,crd,sea,23,20,0.5325684521642504
252,"Jan 1, 2012",17,cle,pit,9,13,0.27712193346201885
253,"Jan 1, 2012",17,cin,rav,16,24,0.3620757391098033
254,"Jan 1, 2012",17,den,kan,3,7,0.6498309457531963
255,"Jan 1, 2012",17,atl,tam,45,24,0.8248292436370046
256,"Jan 1, 2012",17,nyg,dal,31,14,0.7433871419646454
