id,date,week,home,away,homePts,awayPts
113,"Oct 26, 2003",8,phi,nyj,24,17
114,"Oct 26, 2003",8,clt,htx,30,21
115,"Oct 26, 2003",8,kan,buf,38,5
116,"Oct 27, 2003",8,sdg,mia,10,26
117,"Nov 2, 2003",9,rav,jax,24,17
118,"Nov 2, 2003",9,htx,car,14,10
119,"Nov 2, 2003",9,nyj,nyg,28,31
120,"Nov 2, 2003",9,det,rai,23,13
121,"Nov 2, 2003",9,mia,clt,17,23
122,"Nov 2, 2003",9,chi,sdg,20,7
123,"Nov 2, 2003",9,tam,nor,14,17
124,"Nov 2, 2003",9,crd,cin,17,14
125,"Nov 2, 2003",9,sea,pit,23,16
126,"Nov 2, 2003",9,atl,phi,16,23
127,"Nov 2, 2003",9,dal,was,21,14
128,"Nov 2, 2003",9,sfo,ram,30,10
129,"Nov 2, 2003",9,min,gnb,27,30
130,"Nov 3, 2003",9,den,nwe,26,30
131,"Nov 9, 2003",10,kan,cle,41,20
132,"Nov 9, 2003",10,car,tam,27,24
133,"Nov 9, 2003",10,was,sea,27,20
134,"Nov 9, 2003",10,pit,crd,28,15
135,"Nov 9, 2003",10,oti,mia,31,7
136,"Nov 9, 2003",10,jax,clt,28,23
137,"Nov 9, 2003",10,cin,htx,34,27
138,"Nov 9, 2003",10,det,chi,12,10
139,"Nov 9, 2003",10,nyg,atl,7,27
140,"Nov 9, 2003",10,sdg,min,42,28
141,"Nov 9, 2003",10,dal,buf,10,6
142,"Nov 9, 2003",10,rai,nyj,24,27
143,"Nov 9, 2003",10,ram,rav,33,22
144,"Nov 10, 2003",10,gnb,phi,14,17
145,"Nov 16, 2003",11,buf,htx,10,12
146,"Nov 16, 2003",11,phi,nyg,28,10
147,"Nov 16, 2003",11,oti,jax,10,3
148,"Nov 16, 2003",11,chi,ram,21,23
149,"Nov 16, 2003",11,car,was,20,17
150,"Nov 16, 2003",11,mia,rav,9,6
151,"Nov 16, 2003",11,cle,crd,44,6
152,"Nov 16, 2003",11,cin,kan,24,19
153,"Nov 16, 2003",11,nor,atl,23,20
154,"Nov 16, 2003",11,den,sdg,37,8
155,"Nov 16, 2003",11,clt,nyj,38,31
156,"Nov 16, 2003",11,tam,gnb,13,20
157,"Nov 16, 2003",11,rai,min,28,18
158,"Nov 16, 2003",11,sea,det,35,14
159,"Nov 16, 2003",11,nwe,dal,12,0
160,"Nov 17, 2003",11,sfo,pit,30,14
161,"Nov 23, 2003",12,min,det,24,14
162,"Nov 23, 2003",12,cle,pit,6,13
163,"Nov 23, 2003",12,buf,clt,14,17
164,"Nov 23, 2003",12,rav,sea,44,41
165,"Nov 23, 2003",12,phi,nor,33,20
166,"Nov 23, 2003",12,htx,nwe,20,23
167,"Nov 23, 2003",12,gnb,sfo,20,10
168,"Nov 23, 2003",12,dal,car,24,20
169,"Nov 23, 2003",12,nyj,jax,13,10
170,"Nov 23, 2003",12,den,chi,10,19
171,"Nov 23, 2003",12,crd,ram,27,30
172,"Nov 23, 2003",12,atl,oti,31,38
173,"Nov 23, 2003",12,sdg,cin,27,34
174,"Nov 23, 2003",12,kan,rai,27,24
175,"Nov 23, 2003",12,mia,was,24,23
176,"Nov 24, 2003",12,tam,nyg,19,13
177,"Nov 27, 2003",13,det,gnb,22,14
178,"Nov 27, 2003",13,dal,mia,21,40
179,"Nov 30, 2003",13,clt,nwe,34,38
180,"Nov 30, 2003",13,pit,cin,20,24
181,"Nov 30, 2003",13,car,phi,16,25
182,"Nov 30, 2003",13,rav,sfo,44,6
183,"Nov 30, 2003",13,ram,min,48,17
184,"Nov 30, 2003",13,nyg,buf,7,24
185,"Nov 30, 2003",13,htx,atl,17,13
186,"Nov 30, 2003",13,chi,crd,28,3
187,"Nov 30, 2003",13,was,nor,20,24
188,"Nov 30, 2003",13,sea,cle,34,7
189,"Nov 30, 2003",13,sdg,kan,24,28
190,"Nov 30, 2003",13,rai,den,8,22
191,"Nov 30, 2003",13,jax,tam,17,10
192,"Dec 1, 2003",13,nyj,oti,24,17
193,"Dec 7, 2003",14,min,sea,34,7
194,"Dec 7, 2003",14,pit,rai,27,7
195,"Dec 7, 2003",14,rav,cin,31,13
196,"Dec 7, 2003",14,nyg,was,7,20
197,"Dec 7, 2003",14,jax,htx,27,0
198,"Dec 7, 2003",14,gnb,chi,34,21
199,"Dec 7, 2003",14,phi,dal,36,10
200,"Dec 7, 2003",14,oti,clt,27,29
201,"Dec 7, 2003",14,nor,tam,7,14
202,"Dec 7, 2003",14,det,sdg,7,14
203,"Dec 7, 2003",14,sfo,crd,50,14
204,"Dec 7, 2003",14,den,kan,45,27
205,"Dec 7, 2003",14,buf,nyj,17,6
206,"Dec 7, 2003",14,nwe,mia,12,0
207,"Dec 7, 2003",14,atl,car,20,14
208,"Dec 8, 2003",14,cle,ram,20,26
209,"Dec 14, 2003",15,clt,atl,38,7
210,"Dec 14, 2003",15,kan,det,45,17
211,"Dec 14, 2003",15,tam,htx,16,3
212,"Dec 14, 2003",15,ram,sea,27,22
213,"Dec 14, 2003",15,nwe,jax,27,13
214,"Dec 14, 2003",15,cin,sfo,41,38
215,"Dec 14, 2003",15,chi,min,13,10
216,"Dec 14, 2003",15,oti,buf,28,26
217,"Dec 14, 2003",15,nyj,pit,6,0
218,"Dec 14, 2003",15,rai,rav,20,12
219,"Dec 14, 2003",15,den,cle,23,20
220,"Dec 14, 2003",15,sdg,gnb,21,38
221,"Dec 14, 2003",15,crd,car,17,20
222,"Dec 14, 2003",15,was,dal,0,27
223,"Dec 14, 2003",15,nor,nyg,45,7
224,"Dec 15, 2003",15,mia,phi,27,34
225,"Dec 20, 2003",16,tam,atl,28,30
226,"Dec 20, 2003",16,min,kan,45,20
227,"Dec 20, 2003",16,nyj,nwe,16,21
228,"Dec 21, 2003",16,ram,cin,27,10
229,"Dec 21, 2003",16,jax,nor,20,19
230,"Dec 21, 2003",16,dal,nyg,19,3
231,"Dec 21, 2003",16,buf,mia,3,20
232,"Dec 21, 2003",16,htx,oti,24,27
233,"Dec 21, 2003",16,cle,rav,0,35
234,"Dec 21, 2003",16,chi,was,27,24
235,"Dec 21, 2003",16,car,det,20,14
236,"Dec 21, 2003",16,pit,sdg,40,24
237,"Dec 21, 2003",16,sea,crd,28,10
238,"Dec 21, 2003",16,phi,sfo,28,31
239,"Dec 21, 2003",16,clt,den,17,31
240,"Dec 22, 2003",16,rai,gnb,7,41
241,"Dec 27, 2003",17,nwe,buf,31,0
242,"Dec 27, 2003",17,sfo,sea,17,24
243,"Dec 27, 2003",17,was,phi,7,31
244,"Dec 28, 2003",17,kan,chi,31,3
245,"Dec 28, 2003",17,cin,cle,14,22
246,"Dec 28, 2003",17,oti,tam,33,13
247,"Dec 28, 2003",17,nor,dal,13,7
248,"Dec 28, 2003",17,mia,nyj,23,21
249,"Dec 28, 2003",17,htx,clt,17,20
250,"Dec 28, 2003",17,det,ram,30,20
251,"Dec 28, 2003",17,atl,jax,21,14
252,"Dec 28, 2003",17,nyg,car,24,37
253,"Dec 28, 2003",17,crd,min,18,17
254,"Dec 28, 2003",17,sdg,rai,21,14
255,"Dec 28, 2003",17,gnb,den,31,3
256,"Dec 28, 2003",17,rav,pit,13,10
