id,date,week,home,away,homePts,awayPts,homeWinProb
154,"Nov 20, 2016",11,det,jax,26,19,0.6854299705097695
155,"Nov 20, 2016",11,dal,rav,27,17,0.722878066537981
156,"Nov 20, 2016",11,clt,oti,24,17,0.6202388369956804
157,"Nov 20, 2016",11,ram,mia,10,14,0.36906097910559477
158,"Nov 20, 2016",11,sfo,nwe,17,30,0.1070695302283895
159,"Nov 20, 2016",11,sea,phi,26,15,0.5777524248939417
160,"Nov 20, 2016",11,was,gnb,42,24,0.5162978203808806
161,"Nov 21, 2016",11,rai,htx,27,20,0.7036564854018799
162,"Nov 24, 2016",12,det,min,16,13,0.5210351037237094
163,"Nov 24, 2016",12,dal,was,31,26,0.7208837809458426
164,"Nov 24, 2016",12,clt,pit,7,28,0.4491565102581968
165,"Nov 27, 2016",12,rav,cin,19,14,0.597418051059905
166,"Nov 27, 2016",12,nor,ram,49,21,0.8366382525435753
167,"Nov 27, 2016",12,mia,sfo,31,24,0.7914133954844842
168,"Nov 27, 2016",12,htx,sdg,13,21,0.5605292057325293
169,"Nov 27, 2016",12,cle,nyg,13,27,0.26872483667822117
170,"Nov 27, 2016",12,chi,oti,21,27,0.4045959044436394
171,"Nov 27, 2016",12,buf,jax,28,21,0.7265984542111454
172,"Nov 27, 2016",12,atl,crd,38,19,0.7649073094983017
173,"Nov 27, 2016",12,tam,sea,14,5,0.5133358069659713
174,"Nov 27, 2016",12,rai,car,35,32,0.6888510792167795
175,"Nov 27, 2016",12,nyj,nwe,17,22,0.14401281341754263
176,"Nov 27, 2016",12,den,kan,27,30,0.538177975354477
177,"Nov 28, 2016",12,phi,gnb,13,27,0.5719289752278611
178,"Dec 1, 2016",13,min,dal,15,17,0.42166614193442375
179,"Dec 4, 2016",13,chi,sfo,26,6,0.6615921383192165
180,"Dec 4, 2016",13,atl,kan,28,29,0.6637633980068905
181,"Dec 4, 2016",13,rav,mia,38,6,0.6750716669488273
182,"Dec 4, 2016",13,nwe,ram,26,10,0.9509236569752841
183,"Dec 4, 2016",13,nor,det,13,28,0.6599601555966408
184,"Dec 4, 2016",13,jax,den,10,20,0.32573089483413353
185,"Dec 4, 2016",13,gnb,htx,21,13,0.7315201880795913
186,"Dec 4, 2016",13,cin,phi,32,14,0.5204430920270856
187,"Dec 4, 2016",13,rai,buf,38,24,0.6653882702581929
188,"Dec 4, 2016",13,sdg,tam,21,28,0.5605292057325293
189,"Dec 4, 2016",13,pit,nyg,24,14,0.6864843343420061
190,"Dec 4, 2016",13,crd,was,31,23,0.593387609252505
191,"Dec 4, 2016",13,sea,car,40,7,0.6943430794673923
192,"Dec 5, 2016",13,nyj,clt,10,41,0.3668208653948822
193,"Dec 8, 2016",14,kan,rai,21,13,0.6688981859443177
194,"Dec 11, 2016",14,car,sdg,28,16,0.5771708222292979
195,"Dec 11, 2016",14,buf,pit,20,27,0.44064301074093537
196,"Dec 11, 2016",14,phi,was,22,27,0.6415386818140651
197,"Dec 11, 2016",14,oti,den,13,10,0.44680544886639684
198,"Dec 11, 2016",14,mia,crd,26,23,0.48814548590615203
199,"Dec 11, 2016",14,jax,min,16,25,0.41760095905840955
200,"Dec 11, 2016",14,det,chi,20,17,0.7351820280338532
201,"Dec 11, 2016",14,clt,htx,17,22,0.6373670933283658
202,"Dec 11, 2016",14,cle,cin,10,23,0.27936599452112465
203,"Dec 11, 2016",14,sfo,nyj,17,23,0.5168901203872756
204,"Dec 11, 2016",14,tam,nor,16,11,0.5728035245108165
205,"Dec 11, 2016",14,ram,atl,14,42,0.13868680516692594
206,"Dec 11, 2016",14,gnb,sea,38,10,0.6137167949585127
207,"Dec 11, 2016",14,nyg,dal,10,7,0.4444562556060242
208,"Dec 12, 2016",14,nwe,rav,30,23,0.8066377633279489
209,"Dec 15, 2016",15,sea,ram,24,3,0.8709339597594442
210,"Dec 17, 2016",15,nyj,mia,13,34,0.4257396902190773
211,"Dec 18, 2016",15,rav,phi,27,26,0.5302045462390438
212,"Dec 18, 2016",15,nyg,det,17,6,0.6734657348891215
213,"Dec 18, 2016",15,min,clt,6,34,0.5988550128495368
214,"Dec 18, 2016",15,kan,oti,17,19,0.7593913097008215
215,"Dec 18, 2016",15,htx,jax,21,20,0.6896382685721744
216,"Dec 18, 2016",15,cin,pit,20,24,0.47068219752868906
217,"Dec 18, 2016",15,chi,gnb,27,30,0.2771219334620188
218,"Dec 18, 2016",15,buf,cle,33,13,0.8297669188945491
219,"Dec 18, 2016",15,atl,sfo,41,13,0.9410010220612293
220,"Dec 18, 2016",15,crd,nor,41,48,0.6071624621653224
221,"Dec 18, 2016",15,sdg,rai,16,19,0.49170121718351417
222,"Dec 18, 2016",15,den,nwe,3,16,0.409786144415888
223,"Dec 18, 2016",15,dal,tam,26,20,0.7452983346032447
224,"Dec 19, 2016",15,was,car,15,26,0.6531282148634963
225,"Dec 22, 2016",16,phi,nyg,24,19,0.6409834321648328
226,"Dec 24, 2016",16,car,atl,16,33,0.32145998501303374
227,"Dec 24, 2016",16,buf,mia,31,34,0.6382027351961547
228,"Dec 24, 2016",16,nwe,nyj,41,3,0.9340646418788578
229,"Dec 24, 2016",16,jax,oti,38,17,0.4618220246455231
230,"Dec 24, 2016",16,gnb,min,38,25,0.6772078549982232
231,"Dec 24, 2016",16,cle,sdg,20,17,0.31880255662831003
232,"Dec 24, 2016",16,chi,was,21,41,0.34085696346556116
233,"Dec 24, 2016",16,rai,clt,33,25,0.6575065598733696
234,"Dec 24, 2016",16,sea,crd,31,34,0.6264454956767579
235,"Dec 24, 2016",16,ram,sfo,21,22,0.60057760187989
236,"Dec 24, 2016",16,nor,tam,31,24,0.6028713393048208
237,"Dec 24, 2016",16,htx,cin,12,10,0.5154093033415096
238,"Dec 25, 2016",16,pit,rav,31,27,0.6891135719018813
239,"Dec 25, 2016",16,kan,den,33,10,0.6362518861793696
240,"Dec 26, 2016",16,dal,det,42,21,0.7914133954844841
241,"Jan 1, 2017",17,clt,jax,24,20,0.7337203440669273
242,"Jan 1, 2017",17,cin,rav,27,10,0.5783338580655762
243,"Jan 1, 2017",17,tam,car,17,16,0.6253193955933316
244,"Jan 1, 2017",17,pit,cle,27,24,0.9073705107089307
245,"Jan 1, 2017",17,phi,dal,27,13,0.499703593548087
246,"Jan 1, 2017",17,oti,htx,24,17,0.6054475435746134
247,"Jan 1, 2017",17,nyj,buf,30,10,0.37496229691885463
248,"Jan 1, 2017",17,min,chi,38,10,0.787553591405923
249,"Jan 1, 2017",17,mia,nwe,14,35,0.256852281157827
250,"Jan 1, 2017",17,atl,nor,38,32,0.7799301079005512
251,"Jan 1, 2017",17,was,nyg,10,19,0.5873234808353779
252,"Jan 1, 2017",17,sfo,sea,23,25,0.23600714532802303
253,"Jan 1, 2017",17,sdg,kan,27,37,0.4069006638189937
254,"Jan 1, 2017",17,ram,crd,6,44,0.27886655221385775
255,"Jan 1, 2017",17,den,rai,24,6,0.6219347129035857
256,"Jan 1, 2017",17,det,gnb,24,31,0.4266136410738866
