id,date,week,home,away,homePts,awayPts,homeWinProb
42,"Sep 22, 2002",3,nyg,sea,9,6,0.645969823307496
43,"Sep 22, 2002",3,sfo,was,20,10,0.6984984000976023
44,"Sep 22, 2002",3,det,gnb,31,37,0.22560999932559572
45,"Sep 22, 2002",3,atl,cin,30,3,0.9011842956895737
46,"Sep 23, 2002",3,tam,ram,26,14,0.8658620500883131
47,"Sep 29, 2002",4,kan,mia,48,30,0.534931210039088
48,"Sep 29, 2002",4,pit,cle,16,13,0.6348562533449198
49,"Sep 29, 2002",4,ram,dal,10,13,0.7072428939558206
50,"Sep 29, 2002",4,phi,htx,35,17,0.9058826783515977
51,"Sep 29, 2002",4,jax,nyj,28,3,0.39942239812011004
52,"Sep 29, 2002",4,gnb,car,17,14,0.7305394156420217
53,"Sep 29, 2002",4,det,nor,26,21,0.2623909294834977
54,"Sep 29, 2002",4,buf,chi,33,27,0.7216324552248187
55,"Sep 29, 2002",4,crd,nyg,21,7,0.3403121341815819
56,"Sep 29, 2002",4,cin,tam,7,35,0.08732287717911569
57,"Sep 29, 2002",4,sdg,nwe,21,14,0.48725668924976073
58,"Sep 29, 2002",4,rai,oti,52,25,0.7171257942110163
59,"Sep 29, 2002",4,sea,min,48,23,0.6270081417880935
60,"Sep 30, 2002",4,rav,den,34,23,0.4210848794898792
61,"Oct 6, 2002",5,clt,cin,28,21,0.8408175127977595
62,"Oct 6, 2002",5,car,crd,13,16,0.7115705199899836
63,"Oct 6, 2002",5,buf,rai,31,49,0.33191049246481197
64,"Oct 6, 2002",5,nor,pit,32,29,0.5449581994116106
65,"Oct 6, 2002",5,mia,nwe,26,13,0.6054475435746134
66,"Oct 6, 2002",5,atl,tam,6,20,0.39942239812011004
67,"Oct 6, 2002",5,oti,was,14,31,0.7310300262736047
68,"Oct 6, 2002",5,dal,nyg,17,21,0.3405845072439584
69,"Oct 6, 2002",5,den,sdg,26,9,0.6753390073297062
70,"Oct 6, 2002",5,nyj,kan,25,29,0.5945401940399977
71,"Oct 6, 2002",5,jax,phi,28,25,0.30539647078817783
72,"Oct 6, 2002",5,sfo,ram,37,13,0.6742691051658665
73,"Oct 6, 2002",5,cle,rav,21,26,0.6539507351709601
74,"Oct 7, 2002",5,chi,gnb,21,34,0.29917545970538645
75,"Oct 13, 2002",6,clt,rav,22,20,0.6365307966323591
76,"Oct 13, 2002",6,min,det,31,24,0.7238725878948058
77,"Oct 13, 2002",6,was,nor,27,43,0.4184713442695734
78,"Oct 13, 2002",6,tam,cle,17,3,0.8078581846674447
79,"Oct 13, 2002",6,cin,pit,7,34,0.20266534213255388
80,"Oct 13, 2002",6,nwe,gnb,10,28,0.5420117672735015
81,"Oct 13, 2002",6,htx,buf,24,31,0.33623660199310945
82,"Oct 13, 2002",6,dal,car,14,13,0.42632228386455745
83,"Oct 13, 2002",6,nyg,atl,10,17,0.4768932293229636
84,"Oct 13, 2002",6,oti,jax,23,14,0.7226291626099757
85,"Oct 13, 2002",6,sdg,kan,35,34,0.49377571647897034
86,"Oct 13, 2002",6,ram,rai,28,13,0.2861506578955006
87,"Oct 13, 2002",6,den,mia,22,24,0.5617008917151302
88,"Oct 14, 2002",6,sea,sfo,21,28,0.48725668924976073
89,"Oct 20, 2002",7,kan,den,34,37,0.547019241080742
90,"Oct 20, 2002",7,rav,jax,17,10,0.6008645107638122
91,"Oct 20, 2002",7,ram,sea,37,20,0.5546630210171175
92,"Oct 20, 2002",7,nyj,min,20,7,0.7495711113787185
93,"Oct 20, 2002",7,nor,sfo,35,27,0.5959797719036295
94,"Oct 20, 2002",7,mia,buf,10,23,0.6906865040510863
95,"Oct 20, 2002",7,det,chi,23,20,0.4837021796191193
96,"Oct 20, 2002",7,atl,car,30,0,0.7436264488089395
97,"Oct 20, 2002",7,cle,htx,34,17,0.8162685469227945
98,"Oct 20, 2002",7,rai,sdg,21,27,0.7862577752018678
99,"Oct 20, 2002",7,crd,dal,9,6,0.5733863589261132
100,"Oct 20, 2002",7,phi,tam,20,10,0.46654537464151435
101,"Oct 20, 2002",7,gnb,was,30,9,0.7563743114266346
102,"Oct 21, 2002",7,pit,clt,28,10,0.6523049723035188
103,"Oct 27, 2002",8,min,chi,25,7,0.6434796934181264
104,"Oct 27, 2002",8,kan,rai,20,10,0.412676519164622
105,"Oct 27, 2002",8,cin,oti,24,30,0.21244640859407699
106,"Oct 27, 2002",8,car,tam,9,12,0.23463619805264202
107,"Oct 27, 2002",8,buf,det,24,17,0.7922654812583378
108,"Oct 27, 2002",8,rav,pit,18,31,0.4271964754891833
109,"Oct 27, 2002",8,nyj,cle,21,24,0.6354147220506505
110,"Oct 27, 2002",8,nor,atl,35,37,0.5112619500072619
111,"Oct 27, 2002",8,dal,sea,14,17,0.4120980599443555
112,"Oct 27, 2002",8,sfo,crd,38,28,0.7916266098766414
113,"Oct 27, 2002",8,nwe,den,16,24,0.5534883041267369
114,"Oct 27, 2002",8,jax,htx,19,21,0.7327436245873284
115,"Oct 27, 2002",8,was,clt,26,21,0.47097781131066185
116,"Oct 28, 2002",8,phi,nyg,17,3,0.7258563592494205
117,"Nov 3, 2002",9,clt,oti,15,23,0.5056315360624987
118,"Nov 3, 2002",9,tam,min,38,24,0.8843355048060144
119,"Nov 3, 2002",9,htx,cin,3,38,0.6289752635707547
120,"Nov 3, 2002",9,buf,nwe,7,38,0.4822214998968611
121,"Nov 3, 2002",9,cle,pit,20,23,0.5106693610600082
122,"Nov 3, 2002",9,det,dal,9,7,0.518666791550812
123,"Nov 3, 2002",9,chi,phi,13,19,0.23032405629559827
124,"Nov 3, 2002",9,atl,rav,20,17,0.7388183062022791
125,"Nov 3, 2002",9,sdg,nyj,13,44,0.4724561168614233
126,"Nov 3, 2002",9,sea,was,3,14,0.6188238367928993
127,"Nov 3, 2002",9,rai,sfo,20,23,0.7486248999158075
128,"Nov 3, 2002",9,crd,ram,14,27,0.4306967765414421
129,"Nov 3, 2002",9,nyg,jax,24,17,0.6793382115476408
130,"Nov 4, 2002",9,gnb,mia,24,10,0.5730949616661134
131,"Nov 10, 2002",10,min,nyg,20,27,0.44386925873504396
132,"Nov 10, 2002",10,pit,atl,34,34,0.5402427886444857
133,"Nov 10, 2002",10,car,nor,24,34,0.45003862325098243
134,"Nov 10, 2002",10,rav,cin,38,27,0.7979630654180474
135,"Nov 10, 2002",10,ram,sdg,28,24,0.5171862564949017
136,"Nov 10, 2002",10,gnb,det,40,14,0.8696786257845851
137,"Nov 10, 2002",10,phi,clt,13,35,0.7412281569704235
138,"Nov 10, 2002",10,oti,htx,17,10,0.8475675805239696
139,"Nov 10, 2002",10,jax,was,26,7,0.5835589261734808
140,"Nov 10, 2002",10,crd,sea,6,27,0.411808901854277
141,"Nov 10, 2002",10,chi,nwe,30,33,0.3276066776375258
142,"Nov 10, 2002",10,sfo,kan,17,13,0.5428959468382091
143,"Nov 10, 2002",10,nyj,mia,13,10,0.5561307412649561
144,"Nov 11, 2002",10,den,rai,10,34,0.4391778226433783
145,"Nov 17, 2002",11,min,gnb,31,21,0.36514374665508026
146,"Nov 17, 2002",11,clt,dal,20,3,0.7689980394150235
147,"Nov 17, 2002",11,kan,buf,17,16,0.655319987980971
148,"Nov 17, 2002",11,cin,cle,20,27,0.2504288886212816
149,"Nov 17, 2002",11,htx,jax,21,24,0.4014322732252018
150,"Nov 17, 2002",11,phi,crd,38,14,0.8844802467010212
151,"Nov 17, 2002",11,oti,pit,31,23,0.5602362009526898
152,"Nov 17, 2002",11,nyg,was,19,17,0.6883258056951029
153,"Nov 17, 2002",11,atl,nor,24,17,0.6342974984766016
154,"Nov 17, 2002",11,tam,car,23,10,0.8632754125387921
155,"Nov 17, 2002",11,sdg,sfo,20,17,0.5248819904238223
156,"Nov 17, 2002",11,sea,den,9,31,0.42952939029595405
157,"Nov 17, 2002",11,mia,rav,26,7,0.7261038347597145
158,"Nov 17, 2002",11,det,nyj,14,31,0.23876223405578884
159,"Nov 17, 2002",11,rai,nwe,27,20,0.7176282601616364
160,"Nov 18, 2002",11,ram,chi,21,16,0.6764074646638871
161,"Nov 24, 2002",12,was,ram,20,17,0.5467248827793803
162,"Nov 24, 2002",12,pit,cin,29,21,0.8856335500711818
163,"Nov 24, 2002",12,car,atl,0,41,0.38855939978857634
164,"Nov 24, 2002",12,rav,oti,13,12,0.4406430107409355
165,"Nov 24, 2002",12,nyj,buf,31,13,0.6748042363830354
166,"Nov 24, 2002",12,nwe,min,24,17,0.7376090705165023
167,"Nov 24, 2002",12,nor,cle,15,24,0.6071624621653224
168,"Nov 24, 2002",12,mia,sdg,30,3,0.6862208857459234
169,"Nov 24, 2002",12,chi,det,20,17,0.6599601555966406
170,"Nov 24, 2002",12,dal,jax,21,19,0.4479807511438596
171,"Nov 24, 2002",12,crd,rai,20,41,0.17748001515081524
172,"Nov 24, 2002",12,sea,kan,39,32,0.45622008588840945
173,"Nov 24, 2002",12,tam,gnb,21,7,0.747439483328983
174,"Nov 24, 2002",12,htx,nyg,16,14,0.2981442406022404
175,"Nov 24, 2002",12,den,clt,20,23,0.6580523825588619
176,"Nov 25, 2002",12,sfo,phi,17,38,0.42079431267561096
177,"Nov 28, 2002",13,det,nwe,12,20,0.2504288886212816
178,"Nov 28, 2002",13,dal,was,27,20,0.4579882327264984
179,"Dec 1, 2002",13,min,atl,24,30,0.35016905424680367
180,"Dec 1, 2002",13,kan,crd,49,0,0.8132915369160614
181,"Dec 1, 2002",13,buf,mia,38,21,0.4497445579386893
182,"Dec 1, 2002",13,gnb,chi,30,20,0.8154775837144266
183,"Dec 1, 2002",13,cin,rav,23,27,0.3217262340799386
184,"Dec 1, 2002",13,nyg,oti,29,32,0.5242903036428479
185,"Dec 1, 2002",13,cle,car,6,13,0.6594154927560416
186,"Dec 1, 2002",13,jax,pit,23,25,0.3999963787276875
187,"Dec 1, 2002",13,clt,htx,19,3,0.8035660813262488
188,"Dec 1, 2002",13,sdg,den,30,27,0.4668407474978823
189,"Dec 1, 2002",13,sfo,sea,31,24,0.6566872090520836
190,"Dec 1, 2002",13,phi,ram,10,3,0.798799125725025
191,"Dec 1, 2002",13,nor,tam,23,20,0.3400398444033593
192,"Dec 2, 2002",13,rai,nyj,26,20,0.704939657238337
193,"Dec 8, 2002",14,kan,ram,49,10,0.7018557593977597
194,"Dec 8, 2002",14,tam,atl,34,10,0.7344516961993652
195,"Dec 8, 2002",14,pit,htx,6,24,0.8554808941437471
196,"Dec 8, 2002",14,dal,sfo,27,31,0.33002480108118387
197,"Dec 8, 2002",14,car,cin,52,31,0.7937516739346729
198,"Dec 8, 2002",14,was,nyg,21,27,0.45239211998185674
199,"Dec 8, 2002",14,nwe,buf,27,17,0.6613203508620977
200,"Dec 8, 2002",14,oti,clt,27,17,0.639594006598382
201,"Dec 8, 2002",14,jax,cle,20,21,0.4624121628144127
202,"Dec 8, 2002",14,sea,phi,20,27,0.3381361583786587
203,"Dec 8, 2002",14,rav,nor,25,37,0.45592547805662453
204,"Dec 8, 2002",14,crd,det,23,20,0.6270081417880935
205,"Dec 8, 2002",14,sdg,rai,7,27,0.3365077127489571
206,"Dec 8, 2002",14,nyj,den,19,13,0.5681352313009561
207,"Dec 8, 2002",14,gnb,min,26,22,0.763076443180614
208,"Dec 9, 2002",14,mia,chi,27,9,0.8158733296966323
209,"Dec 15, 2002",15,pit,car,30,14,0.7156158253479346
210,"Dec 15, 2002",15,buf,sdg,20,13,0.5687193024937098
211,"Dec 15, 2002",15,phi,was,34,21,0.8174510244274444
212,"Dec 15, 2002",15,mia,rai,23,17,0.45121515725231615
213,"Dec 15, 2002",15,htx,rav,19,23,0.3746806044066682
214,"Dec 15, 2002",15,cle,clt,23,28,0.5919457409048202
215,"Dec 15, 2002",15,cin,jax,15,29,0.34714611924350797
216,"Dec 15, 2002",15,atl,sea,24,30,0.7317651004632825
217,"Dec 15, 2002",15,nor,min,31,32,0.7253610770962577
218,"Dec 15, 2002",15,det,tam,20,23,0.10858440336363917
219,"Dec 15, 2002",15,chi,nyj,20,13,0.3143062962815567
220,"Dec 15, 2002",15,den,kan,31,24,0.6000036212723125
221,"Dec 15, 2002",15,sfo,gnb,14,20,0.5044460051519128
222,"Dec 15, 2002",15,nyg,dal,37,7,0.7829981665034672
223,"Dec 15, 2002",15,ram,crd,30,28,0.7074982929511003
224,"Dec 16, 2002",15,oti,nwe,24,7,0.5742603097809227
225,"Dec 21, 2002",16,min,mia,20,17,0.3645852779493494
226,"Dec 21, 2002",16,crd,sfo,14,17,0.3297557673714104
227,"Dec 21, 2002",16,dal,phi,3,27,0.204557560763873
228,"Dec 22, 2002",16,kan,sdg,24,22,0.6506563342737511
229,"Dec 22, 2002",16,clt,nyg,27,44,0.5552502001855106
230,"Dec 22, 2002",16,was,htx,26,10,0.7243691907146312
231,"Dec 22, 2002",16,gnb,buf,10,0,0.6901625795797088
232,"Dec 22, 2002",16,cin,nor,20,13,0.22382863146711907
233,"Dec 22, 2002",16,car,chi,24,14,0.6806666967813227
234,"Dec 22, 2002",16,jax,oti,10,28,0.41325516809268054
235,"Dec 22, 2002",16,atl,det,36,15,0.8779893383249406
236,"Dec 22, 2002",16,sea,ram,30,10,0.5925226388401105
237,"Dec 22, 2002",16,rav,cle,13,14,0.49021956611443823
238,"Dec 22, 2002",16,rai,den,28,16,0.7000500653254397
239,"Dec 22, 2002",16,nwe,nyj,17,30,0.5590638534368828
240,"Dec 23, 2002",16,tam,pit,7,17,0.7614680266742407
241,"Dec 28, 2002",17,nyg,phi,10,7,0.40949737362612576
242,"Dec 28, 2002",17,rai,kan,24,0,0.7231268611196291
243,"Dec 29, 2002",17,buf,cin,27,9,0.8257857846564032
244,"Dec 29, 2002",17,was,dal,20,14,0.6833167069189887
245,"Dec 29, 2002",17,pit,rav,34,31,0.7105549716832525
246,"Dec 29, 2002",17,nwe,mia,27,24,0.5414221984352134
247,"Dec 29, 2002",17,nor,car,6,10,0.6904245901869128
248,"Dec 29, 2002",17,det,min,36,38,0.4118089018542769
249,"Dec 29, 2002",17,cle,atl,24,16,0.4768932293229636
250,"Dec 29, 2002",17,htx,oti,3,13,0.2563735511910606
251,"Dec 29, 2002",17,clt,jax,20,13,0.662406995265213
252,"Dec 29, 2002",17,sdg,sea,28,31,0.6103010608175465
253,"Dec 29, 2002",17,nyj,gnb,42,17,0.556717615015939
254,"Dec 29, 2002",17,den,crd,37,7,0.8308935946375958
255,"Dec 29, 2002",17,chi,tam,0,15,0.1568515510239139
256,"Dec 30, 2002",17,ram,sfo,31,20,0.4680224199273576
