id,date,week,home,away,homePts,awayPts,homeWinProb
52,"Sep 29, 2013",4,tam,crd,10,13,0.340856963465561
53,"Sep 29, 2013",4,htx,sea,20,23,0.06933508642125819
54,"Sep 29, 2013",4,det,chi,40,32,0.6317795895156102
55,"Sep 29, 2013",4,jax,clt,3,37,0.22382863146711907
56,"Sep 29, 2013",4,cle,cin,17,6,0.2803661808396998
57,"Sep 29, 2013",4,min,pit,34,27,0.5210351037237095
58,"Sep 29, 2013",4,oti,nyj,38,13,0.7041700611498719
59,"Sep 29, 2013",4,sdg,dal,30,21,0.7359113373704428
60,"Sep 29, 2013",4,rai,was,14,24,0.6547725297767284
61,"Sep 29, 2013",4,den,phi,52,20,0.7875535914059231
62,"Sep 29, 2013",4,atl,nwe,23,30,0.35154627417346507
63,"Sep 30, 2013",4,nor,mia,38,17,0.8190202487954292
64,"Oct 3, 2013",5,cle,buf,37,24,0.43624996469157346
65,"Oct 6, 2013",5,ram,jax,34,20,0.8608196578175111
66,"Oct 6, 2013",5,cin,nwe,13,6,0.497925163999421
67,"Oct 6, 2013",5,chi,nor,18,26,0.29097149219932333
68,"Oct 6, 2013",5,nyg,phi,21,36,0.435664806743234
69,"Oct 6, 2013",5,mia,rav,23,26,0.6643053639686837
70,"Oct 6, 2013",5,gnb,det,22,9,0.6525794665271243
71,"Oct 6, 2013",5,oti,kan,17,26,0.4254484540933451
72,"Oct 6, 2013",5,clt,sea,34,28,0.2986596477841691
73,"Oct 6, 2013",5,crd,car,22,6,0.5678431397601253
74,"Oct 6, 2013",5,dal,den,48,51,0.3520977094547956
75,"Oct 6, 2013",5,sfo,htx,34,3,0.9590759354869284
76,"Oct 6, 2013",5,rai,sdg,27,17,0.28287420578898376
77,"Oct 7, 2013",5,atl,nyj,28,30,0.6506563342737511
78,"Oct 10, 2013",6,chi,nyg,27,21,0.6306586919156746
79,"Oct 13, 2013",6,cle,det,17,31,0.40517178738811016
80,"Oct 13, 2013",6,buf,cin,24,27,0.44034990744213426
81,"Oct 13, 2013",6,rav,gnb,17,19,0.5449581994116105
82,"Oct 13, 2013",6,kan,rai,24,7,0.8749557845025487
83,"Oct 13, 2013",6,tam,phi,20,31,0.4503327159983147
84,"Oct 13, 2013",6,nyj,pit,6,19,0.538177975354477
85,"Oct 13, 2013",6,htx,ram,13,38,0.3214599850130337
86,"Oct 13, 2013",6,min,car,10,35,0.26995164314183395
87,"Oct 13, 2013",6,den,jax,35,19,0.9505450157468032
88,"Oct 13, 2013",6,sea,oti,20,13,0.9249466095287213
89,"Oct 13, 2013",6,sfo,crd,32,20,0.751928356882765
90,"Oct 13, 2013",6,nwe,nor,30,27,0.5529007689506635
91,"Oct 13, 2013",6,dal,was,31,16,0.8116916582586758
92,"Oct 14, 2013",6,sdg,clt,19,9,0.6286944510546704
93,"Oct 17, 2013",7,crd,sea,22,34,0.33677890852420556
94,"Oct 20, 2013",7,atl,tam,31,23,0.6284135700139776
95,"Oct 20, 2013",7,phi,dal,3,17,0.6536766421985413
96,"Oct 20, 2013",7,mia,buf,21,23,0.6796040931373455
97,"Oct 20, 2013",7,jax,sdg,6,24,0.2070968058865772
98,"Oct 20, 2013",7,det,cin,24,27,0.471864747962418
99,"Oct 20, 2013",7,car,ram,30,15,0.7568397907032205
100,"Oct 20, 2013",7,nyj,nwe,30,27,0.3095754098130871
101,"Oct 20, 2013",7,was,chi,45,41,0.4621170833053894
102,"Oct 20, 2013",7,oti,sfo,17,31,0.2697060577730561
103,"Oct 20, 2013",7,pit,rav,19,16,0.6306586919156746
104,"Oct 20, 2013",7,gnb,cle,31,13,0.816860380984141
105,"Oct 20, 2013",7,kan,htx,17,16,0.9056330016860891
106,"Oct 20, 2013",7,clt,den,39,33,0.46920437418679034
107,"Oct 21, 2013",7,nyg,min,23,7,0.6317795895156102
108,"Oct 24, 2013",8,tam,car,13,31,0.30487586680443207
109,"Oct 27, 2013",8,phi,nyg,7,15,0.7593913097008215
110,"Oct 27, 2013",8,nwe,mia,27,17,0.7803699194795141
111,"Oct 27, 2013",8,nor,buf,35,17,0.8658620500883131
112,"Oct 27, 2013",8,kan,cle,23,17,0.9125590934387902
113,"Oct 27, 2013",8,det,dal,31,30,0.5358169313414962
114,"Oct 27, 2013",8,jax,sfo,10,42,0.10103106487482427
115,"Oct 27, 2013",8,rai,pit,21,18,0.47659732656287807
116,"Oct 27, 2013",8,cin,nyj,49,9,0.7772806515859606
117,"Oct 27, 2013",8,crd,atl,27,13,0.8148829736908441
118,"Oct 27, 2013",8,den,was,45,21,0.9376079675247401
119,"Oct 27, 2013",8,min,gnb,31,44,0.4828137435050981
120,"Oct 28, 2013",8,ram,sea,9,14,0.22784794862536317
121,"Oct 31, 2013",9,mia,cin,22,20,0.5180746072774476
122,"Nov 3, 2013",9,ram,oti,21,28,0.6634922872510429
123,"Nov 3, 2013",9,buf,kan,13,23,0.35099515112148694
124,"Nov 3, 2013",9,car,atl,34,10,0.8404569036524515
125,"Nov 3, 2013",9,was,sdg,30,24,0.24153482538853588
126,"Nov 3, 2013",9,dal,min,27,23,0.7407471090602731
127,"Nov 3, 2013",9,nyj,nor,26,20,0.26263312018369117
128,"Nov 3, 2013",9,sea,tam,27,24,0.9500110045106193
129,"Nov 3, 2013",9,rai,phi,20,49,0.36738047221706127
130,"Nov 3, 2013",9,nwe,pit,55,31,0.8062299074165826
131,"Nov 3, 2013",9,cle,rav,24,18,0.41963247839810003
132,"Nov 3, 2013",9,htx,clt,24,27,0.24783657132847625
133,"Nov 4, 2013",9,gnb,chi,20,27,0.6764074646638872
134,"Nov 7, 2013",10,min,was,34,27,0.6948638804900269
135,"Nov 10, 2013",10,rav,cin,20,17,0.45710405316179076
136,"Nov 10, 2013",10,pit,buf,23,10,0.6465223431775649
137,"Nov 10, 2013",10,oti,jax,27,29,0.8246375364474186
138,"Nov 10, 2013",10,gnb,phi,13,27,0.5346359309225852
139,"Nov 10, 2013",10,chi,det,19,21,0.5815286557304266
140,"Nov 10, 2013",10,atl,sea,10,33,0.14775345434129722
141,"Nov 10, 2013",10,nyg,rai,24,20,0.6729297071117305
142,"Nov 10, 2013",10,clt,ram,8,38,0.6875371766836096
143,"Nov 10, 2013",10,sfo,car,9,10,0.7191330766062243
144,"Nov 10, 2013",10,sdg,den,20,28,0.49199756179265314
145,"Nov 10, 2013",10,crd,htx,27,24,0.9083526882539658
146,"Nov 10, 2013",10,nor,dal,49,17,0.8012948302306828
147,"Nov 11, 2013",10,tam,mia,22,19,0.525769417307215
148,"Nov 14, 2013",11,oti,clt,27,30,0.46123197051880105
149,"Nov 17, 2013",11,chi,rav,23,20,0.5959797719036295
150,"Nov 17, 2013",11,buf,nyj,37,14,0.633738458533471
151,"Nov 17, 2013",11,pit,det,37,27,0.6165565357338524
152,"Nov 17, 2013",11,phi,was,24,16,0.8433268167735385
153,"Nov 17, 2013",11,cin,cle,41,20,0.8695211171533531
154,"Nov 17, 2013",11,tam,atl,41,28,0.5850077590415801
155,"Nov 17, 2013",11,htx,rai,23,28,0.5426012436901688
156,"Nov 17, 2013",11,jax,crd,14,27,0.19315850529600598
157,"Nov 17, 2013",11,mia,sdg,20,16,0.4388848843329889
158,"Nov 17, 2013",11,nyg,gnb,27,13,0.5088914581299528
159,"Nov 17, 2013",11,nor,sfo,23,20,0.5109656585595038
160,"Nov 17, 2013",11,sea,min,41,20,0.9597239700330622
161,"Nov 17, 2013",11,den,kan,27,17,0.7015981064504875
162,"Nov 18, 2013",11,car,nwe,24,20,0.6345769116131407
163,"Nov 21, 2013",12,atl,nor,13,17,0.3017605615454173
164,"Nov 24, 2013",12,ram,chi,42,21,0.7265984542111454
165,"Nov 24, 2013",12,rav,nyj,19,3,0.649555658661693
166,"Nov 24, 2013",12,htx,jax,6,13,0.6365307966323592
167,"Nov 24, 2013",12,gnb,min,26,26,0.7208837809458426
168,"Nov 24, 2013",12,cle,pit,11,27,0.39541068495879905
169,"Nov 24, 2013",12,mia,car,16,20,0.38060997127857565
170,"Nov 24, 2013",12,kan,sdg,38,41,0.619673028903741
171,"Nov 24, 2013",12,det,tam,21,24,0.6412610943069124
172,"Nov 24, 2013",12,crd,clt,40,11,0.6473505440759346
173,"Nov 24, 2013",12,rai,oti,19,23,0.4409361465631172
174,"Nov 24, 2013",12,nyg,dal,21,24,0.4848868862266311
175,"Nov 24, 2013",12,nwe,den,34,31,0.5228108551758253
176,"Nov 25, 2013",12,was,sfo,6,27,0.12291525057773167
177,"Nov 28, 2013",13,det,gnb,40,10,0.5596500925578656
178,"Nov 28, 2013",13,dal,rai,31,24,0.7755042942019718
179,"Nov 28, 2013",13,rav,pit,22,20,0.5826890798826188
180,"Dec 1, 2013",13,phi,crd,24,21,0.49436846393750133
181,"Dec 1, 2013",13,nyj,mia,3,23,0.5020748360005789
182,"Dec 1, 2013",13,htx,nwe,31,34,0.20730924804728224
183,"Dec 1, 2013",13,clt,oti,22,14,0.7388183062022791
184,"Dec 1, 2013",13,cle,jax,28,32,0.62052164462209
185,"Dec 1, 2013",13,car,tam,27,6,0.8537845995910893
186,"Dec 1, 2013",13,min,chi,23,20,0.5570110053245974
187,"Dec 1, 2013",13,sfo,ram,23,13,0.8426125441861766
188,"Dec 1, 2013",13,buf,atl,31,34,0.5893472501665171
189,"Dec 1, 2013",13,sdg,cin,10,17,0.6809321164410305
190,"Dec 1, 2013",13,kan,den,28,35,0.5053351575886769
191,"Dec 1, 2013",13,was,nyg,17,24,0.4869604375441273
192,"Dec 2, 2013",13,sea,nor,34,7,0.787553591405923
193,"Dec 5, 2013",14,jax,htx,27,20,0.5765890513068345
194,"Dec 8, 2013",14,cin,clt,42,28,0.5514314257656667
195,"Dec 8, 2013",14,tam,buf,27,6,0.6025848148667842
196,"Dec 8, 2013",14,pit,mia,28,34,0.571637380046417
197,"Dec 8, 2013",14,phi,det,34,20,0.7178793320301566
198,"Dec 8, 2013",14,nyj,rai,37,27,0.6648469883791
199,"Dec 8, 2013",14,nwe,cle,27,26,0.9193210751379265
200,"Dec 8, 2013",14,gnb,atl,22,21,0.6651176721962253
201,"Dec 8, 2013",14,was,kan,10,45,0.2312281759435008
202,"Dec 8, 2013",14,rav,min,29,26,0.6653882702581928
203,"Dec 8, 2013",14,den,oti,51,28,0.8384640032725467
204,"Dec 8, 2013",14,crd,ram,30,10,0.7243691907146312
205,"Dec 8, 2013",14,sdg,nyg,37,14,0.82635811285542
206,"Dec 8, 2013",14,sfo,sea,19,17,0.495257608030199
207,"Dec 8, 2013",14,nor,car,31,13,0.6317795895156102
208,"Dec 9, 2013",14,chi,dal,45,28,0.5097804338855618
209,"Dec 12, 2013",15,den,sdg,20,27,0.7130906855479044
210,"Dec 15, 2013",15,tam,sfo,14,33,0.20624832606532695
211,"Dec 15, 2013",15,min,phi,48,30,0.4100749641478256
212,"Dec 15, 2013",15,mia,nwe,24,20,0.40863135642035925
213,"Dec 15, 2013",15,jax,buf,20,27,0.4222475751060584
214,"Dec 15, 2013",15,clt,htx,25,3,0.8894653599919515
215,"Dec 15, 2013",15,atl,was,27,26,0.7481510864827194
216,"Dec 15, 2013",15,nyg,sea,0,23,0.12719880277959683
217,"Dec 15, 2013",15,cle,chi,31,38,0.4306967765414421
218,"Dec 15, 2013",15,car,nyj,30,20,0.8669830652156697
219,"Dec 15, 2013",15,rai,kan,31,56,0.27167386830251006
220,"Dec 15, 2013",15,ram,nor,27,16,0.41325516809268054
221,"Dec 15, 2013",15,dal,gnb,36,37,0.6298172885893176
222,"Dec 15, 2013",15,oti,crd,34,37,0.4190518232005724
223,"Dec 15, 2013",15,pit,cin,30,20,0.48192539272255225
224,"Dec 16, 2013",15,det,rav,16,18,0.6210870663285325
225,"Dec 22, 2013",16,ram,tam,23,13,0.7349386975915342
226,"Dec 22, 2013",16,cin,min,42,14,0.7899172971696669
227,"Dec 22, 2013",16,buf,mia,19,0,0.5302045462390437
228,"Dec 22, 2013",16,nyj,cle,24,13,0.7363969744600429
229,"Dec 22, 2013",16,kan,clt,7,23,0.6412610943069124
230,"Dec 22, 2013",16,jax,oti,16,20,0.34796960178607284
231,"Dec 22, 2013",16,htx,den,13,37,0.15155860646515207
232,"Dec 22, 2013",16,was,dal,23,24,0.36626154146652884
233,"Dec 22, 2013",16,car,nor,17,13,0.5815286557304266
234,"Dec 22, 2013",16,det,nyg,20,23,0.6550462994502616
235,"Dec 22, 2013",16,sea,crd,10,17,0.8323883621670396
236,"Dec 22, 2013",16,sdg,rai,26,13,0.8679387887099304
237,"Dec 22, 2013",16,rav,nwe,7,41,0.3504443413383071
238,"Dec 22, 2013",16,gnb,pit,31,38,0.6432026320764846
239,"Dec 22, 2013",16,phi,chi,54,11,0.7395424705137761
240,"Dec 23, 2013",16,sfo,atl,34,24,0.9041246774639841
241,"Dec 29, 2013",17,cin,rav,34,17,0.7421888650876093
242,"Dec 29, 2013",17,pit,cle,20,7,0.7903453958472944
243,"Dec 29, 2013",17,oti,htx,16,10,0.8037717755949984
244,"Dec 29, 2013",17,mia,nyj,7,20,0.7044266956180083
245,"Dec 29, 2013",17,clt,jax,30,10,0.9034910024768812
246,"Dec 29, 2013",17,nyg,was,20,6,0.7173770808576752
247,"Dec 29, 2013",17,atl,car,20,21,0.3249283330511727
248,"Dec 29, 2013",17,min,det,14,13,0.5310911402323892
249,"Dec 29, 2013",17,chi,gnb,28,33,0.5337499797905831
250,"Dec 29, 2013",17,rai,den,14,34,0.1933622366720511
251,"Dec 29, 2013",17,nwe,buf,34,20,0.8336892807264539
252,"Dec 29, 2013",17,nor,tam,42,17,0.8682563083370335
253,"Dec 29, 2013",17,crd,sfo,20,23,0.4450433743264246
254,"Dec 29, 2013",17,sea,ram,27,9,0.9011842956895734
255,"Dec 29, 2013",17,sdg,kan,27,24,0.593964003446218
256,"Dec 29, 2013",17,dal,phi,22,24,0.558477484855334
