id,date,week,home,away,homePts,awayPts,homeWinProb
109,"Oct 28, 2012",8,det,sea,28,24,0.2152598132939505
110,"Oct 28, 2012",8,gnb,jax,24,15,0.9563987435718951
111,"Oct 28, 2012",8,cle,sdg,7,6,0.5002964064519129
112,"Oct 28, 2012",8,ram,nwe,7,45,0.3359655763796206
113,"Oct 28, 2012",8,oti,clt,13,19,0.4216661419344237
114,"Oct 28, 2012",8,nyj,mia,9,30,0.4677269749933334
115,"Oct 28, 2012",8,kan,rai,16,26,0.4512151572523161
116,"Oct 28, 2012",8,dal,nyg,24,29,0.42515725863912035
117,"Oct 28, 2012",8,den,nor,34,14,0.7888448063049516
118,"Oct 29, 2012",8,crd,sfo,3,24,0.19705178508268906
119,"Nov 1, 2012",9,sdg,kan,31,13,0.8515595009140638
120,"Nov 4, 2012",9,cin,den,23,31,0.38259275385701424
121,"Nov 4, 2012",9,htx,buf,21,9,0.8250208178491191
122,"Nov 4, 2012",9,gnb,crd,31,17,0.845456812957265
123,"Nov 4, 2012",9,clt,mia,23,20,0.5446636647539751
124,"Nov 4, 2012",9,cle,rav,15,25,0.22852176127781482
125,"Nov 4, 2012",9,oti,chi,20,51,0.19092611821548316
126,"Nov 4, 2012",9,jax,det,14,31,0.284132245905674
127,"Nov 4, 2012",9,was,car,13,21,0.6199559650423789
128,"Nov 4, 2012",9,rai,tam,32,42,0.29634351459812025
129,"Nov 4, 2012",9,sea,min,30,20,0.7732725841615076
130,"Nov 4, 2012",9,nyg,pit,20,24,0.7123310773148022
131,"Nov 4, 2012",9,atl,dal,19,13,0.7407471090602733
132,"Nov 5, 2012",9,nor,phi,28,13,0.8148829736908441
133,"Nov 8, 2012",10,jax,clt,10,27,0.30072531567249783
134,"Nov 11, 2012",10,car,den,14,36,0.32599859525058655
135,"Nov 11, 2012",10,rav,rai,55,20,0.9301684088588048
136,"Nov 11, 2012",10,nwe,buf,37,31,0.8969843290329473
137,"Nov 11, 2012",10,nor,atl,31,27,0.4173109201173812
138,"Nov 11, 2012",10,tam,sdg,34,24,0.6429254951704921
139,"Nov 11, 2012",10,mia,oti,3,37,0.7419488617135205
140,"Nov 11, 2012",10,cin,nyg,31,13,0.5000000000000001
141,"Nov 11, 2012",10,min,det,34,24,0.7265984542111456
142,"Nov 11, 2012",10,sea,nyj,28,7,0.9200963916521631
143,"Nov 11, 2012",10,sfo,ram,24,24,0.8156755227896204
144,"Nov 11, 2012",10,phi,dal,23,38,0.3230588508168612
145,"Nov 11, 2012",10,chi,htx,6,13,0.6068767858276555
146,"Nov 12, 2012",10,pit,kan,16,13,0.893613986577193
147,"Nov 15, 2012",11,buf,mia,19,14,0.4837021796191193
148,"Nov 18, 2012",11,ram,nyj,13,27,0.755908351398131
149,"Nov 18, 2012",11,det,gnb,20,24,0.2823717398383636
150,"Nov 18, 2012",11,atl,crd,23,19,0.8329466991985118
151,"Nov 18, 2012",11,was,phi,31,6,0.8386458438435066
152,"Nov 18, 2012",11,kan,cin,6,28,0.14587507617833334
153,"Nov 18, 2012",11,htx,jax,43,37,0.9321381181365723
154,"Nov 18, 2012",11,car,tam,21,27,0.596555240457131
155,"Nov 18, 2012",11,dal,cle,23,20,0.7168744003145606
156,"Nov 18, 2012",11,rai,nor,17,38,0.2689699737263953
157,"Nov 18, 2012",11,nwe,clt,59,24,0.8668233162367665
158,"Nov 18, 2012",11,den,sdg,30,23,0.8558185555150799
159,"Nov 18, 2012",11,pit,rav,10,13,0.3617972648038454
160,"Nov 19, 2012",11,sfo,chi,32,7,0.7033995443241731
161,"Nov 22, 2012",12,det,htx,31,34,0.36040599340161805
162,"Nov 22, 2012",12,dal,was,31,38,0.513632044117181
163,"Nov 22, 2012",12,nyj,nwe,19,49,0.17651549844467396
164,"Nov 25, 2012",12,chi,min,28,10,0.6561405654469243
165,"Nov 25, 2012",12,tam,atl,23,24,0.3859989538904574
166,"Nov 25, 2012",12,cle,pit,20,14,0.41992287171279524
167,"Nov 25, 2012",12,cin,rai,34,10,0.8685733008175256
168,"Nov 25, 2012",12,mia,sea,24,21,0.22338454186231121
169,"Nov 25, 2012",12,kan,den,9,17,0.06166534311771027
170,"Nov 25, 2012",12,jax,oti,24,19,0.4456306136248662
171,"Nov 25, 2012",12,clt,buf,20,13,0.6334588319992773
172,"Nov 25, 2012",12,sdg,rav,13,16,0.28893704421756394
173,"Nov 25, 2012",12,nor,sfo,21,31,0.31880255662831003
174,"Nov 25, 2012",12,crd,ram,17,31,0.44386925873504396
175,"Nov 25, 2012",12,nyg,gnb,38,10,0.5222189866012868
176,"Nov 26, 2012",12,phi,car,22,30,0.31009952766157106
177,"Nov 29, 2012",13,atl,nor,23,13,0.7206340054788755
178,"Dec 2, 2012",13,ram,sfo,16,13,0.30046675484237934
179,"Dec 2, 2012",13,buf,jax,34,18,0.7719275714623661
180,"Dec 2, 2012",13,oti,htx,10,24,0.21439185544614026
181,"Dec 2, 2012",13,mia,nwe,16,23,0.2547016653967553
182,"Dec 2, 2012",13,gnb,min,23,14,0.7044266956180083
183,"Dec 2, 2012",13,chi,sea,17,23,0.4365425960797293
184,"Dec 2, 2012",13,nyj,crd,7,6,0.5047423919698011
185,"Dec 2, 2012",13,kan,car,27,21,0.18353404279931396
186,"Dec 2, 2012",13,det,clt,33,35,0.593387609252505
187,"Dec 2, 2012",13,den,tam,31,23,0.8114910804491307
188,"Dec 2, 2012",13,sdg,cin,13,20,0.4210848794898792
189,"Dec 2, 2012",13,rav,pit,20,23,0.7671848607863394
190,"Dec 2, 2012",13,rai,cle,17,20,0.43274115442788774
191,"Dec 2, 2012",13,dal,phi,38,33,0.7981722751820219
192,"Dec 3, 2012",13,was,nyg,17,16,0.4860717262538403
193,"Dec 6, 2012",14,rai,den,13,26,0.10927805530065776
194,"Dec 9, 2012",14,buf,ram,12,15,0.3908394275758694
195,"Dec 9, 2012",14,pit,sdg,24,34,0.6520303982139273
196,"Dec 9, 2012",14,jax,nyj,10,17,0.37102473642924527
197,"Dec 9, 2012",14,clt,oti,27,23,0.7168744003145607
198,"Dec 9, 2012",14,cle,kan,30,7,0.8039773392121957
199,"Dec 9, 2012",14,was,rav,31,28,0.4190518232005725
200,"Dec 9, 2012",14,tam,phi,21,23,0.792478180987916
201,"Dec 9, 2012",14,cin,dal,19,20,0.6467984874621022
202,"Dec 9, 2012",14,car,atl,30,20,0.4077657851284866
203,"Dec 9, 2012",14,min,chi,21,14,0.4896269423277835
204,"Dec 9, 2012",14,sfo,mia,27,13,0.8718699409676061
205,"Dec 9, 2012",14,sea,crd,58,0,0.8905828331397068
206,"Dec 9, 2012",14,nyg,nor,52,27,0.6927783191893913
207,"Dec 9, 2012",14,gnb,det,27,20,0.8293902940038766
208,"Dec 10, 2012",14,nwe,htx,42,14,0.6977212154447795
209,"Dec 13, 2012",15,phi,cin,13,34,0.258531492421876
210,"Dec 16, 2012",15,ram,min,22,36,0.5148169158664798
211,"Dec 16, 2012",15,rav,den,17,34,0.5234026734371221
212,"Dec 16, 2012",15,htx,clt,29,17,0.7827798425765178
213,"Dec 16, 2012",15,atl,nyg,34,0,0.6060194120036578
214,"Dec 16, 2012",15,nor,tam,41,0,0.6060194120036578
215,"Dec 16, 2012",15,mia,jax,24,3,0.8349836606650617
216,"Dec 16, 2012",15,cle,was,21,38,0.36263290667163417
217,"Dec 16, 2012",15,chi,gnb,13,21,0.5210351037237095
218,"Dec 16, 2012",15,buf,sea,17,50,0.16117244914183826
219,"Dec 16, 2012",15,sdg,car,7,31,0.481333208449188
220,"Dec 16, 2012",15,crd,det,38,10,0.548784842747684
221,"Dec 16, 2012",15,rai,kan,15,0,0.6909483210634214
222,"Dec 16, 2012",15,dal,pit,27,24,0.5728035245108167
223,"Dec 16, 2012",15,nwe,sfo,34,41,0.5352264699222193
224,"Dec 17, 2012",15,oti,nyj,14,10,0.49822156701528575
225,"Dec 22, 2012",16,det,atl,18,31,0.2999499346745603
226,"Dec 23, 2012",16,pit,cin,10,13,0.5014820289871256
227,"Dec 23, 2012",16,mia,buf,24,10,0.6615921383192165
228,"Dec 23, 2012",16,jax,nwe,16,23,0.07411086838201991
229,"Dec 23, 2012",16,gnb,oti,55,7,0.9170745849380981
230,"Dec 23, 2012",16,dal,nor,31,34,0.5505494797788093
231,"Dec 23, 2012",16,tam,ram,13,28,0.5631647377993015
232,"Dec 23, 2012",16,phi,was,20,27,0.26995164314183395
233,"Dec 23, 2012",16,nyj,sdg,17,27,0.45622008588840945
234,"Dec 23, 2012",16,kan,clt,13,20,0.2869093144520956
235,"Dec 23, 2012",16,htx,min,6,23,0.6250377030811454
236,"Dec 23, 2012",16,car,rai,17,6,0.8333182568203888
237,"Dec 23, 2012",16,den,cle,34,12,0.8941585271096988
238,"Dec 23, 2012",16,crd,chi,13,28,0.3064388594966312
239,"Dec 23, 2012",16,rav,nyg,33,14,0.639594006598382
240,"Dec 23, 2012",16,sea,sfo,42,13,0.5751338959885537
241,"Dec 30, 2012",17,buf,nyj,28,9,0.590213855584112
242,"Dec 30, 2012",17,atl,tam,17,22,0.7472020471001584
243,"Dec 30, 2012",17,pit,cle,24,10,0.7183811530906943
244,"Dec 30, 2012",17,oti,jax,38,20,0.6959042988140614
245,"Dec 30, 2012",17,clt,htx,28,16,0.3424934401266304
246,"Dec 30, 2012",17,cin,rav,23,17,0.4327411544278878
247,"Dec 30, 2012",17,nor,car,38,44,0.5841385967273255
248,"Dec 30, 2012",17,det,chi,24,26,0.3297557673714104
249,"Dec 30, 2012",17,nyg,phi,42,7,0.8872059218215506
250,"Dec 30, 2012",17,sdg,rai,24,21,0.7680924369980767
251,"Dec 30, 2012",17,sfo,crd,27,13,0.8903042285324789
252,"Dec 30, 2012",17,nwe,mia,28,0,0.8498325549923091
253,"Dec 30, 2012",17,min,gnb,37,34,0.4359573681936285
254,"Dec 30, 2012",17,den,kan,38,3,0.9723741568692424
255,"Dec 30, 2012",17,sea,ram,20,13,0.8160710044145933
256,"Dec 30, 2012",17,was,dal,28,18,0.6337384585334712
