id,date,week,home,away,homePts,awayPts,homeWinProb
64,"Oct 8, 2015",5,htx,clt,20,27,0.6241922257996075
65,"Oct 11, 2015",5,atl,was,25,19,0.5440745219433755
66,"Oct 11, 2015",5,tam,jax,38,31,0.5774616446710723
67,"Oct 11, 2015",5,rav,cle,30,33,0.6904245901869128
68,"Oct 11, 2015",5,kan,chi,17,18,0.8178441250046233
69,"Oct 11, 2015",5,gnb,ram,24,10,0.7584651746114641
70,"Oct 11, 2015",5,cin,sea,27,24,0.5014820289871256
71,"Oct 11, 2015",5,oti,buf,13,14,0.2697060577730561
72,"Oct 11, 2015",5,phi,nor,39,17,0.6219347129035857
73,"Oct 11, 2015",5,det,crd,17,42,0.35182195285050355
74,"Oct 11, 2015",5,rai,den,10,16,0.2816188469093056
75,"Oct 11, 2015",5,dal,nwe,6,30,0.25709182048274604
76,"Oct 11, 2015",5,nyg,sfo,30,27,0.6379242608901967
77,"Oct 12, 2015",5,sdg,pit,20,24,0.2968574987543199
78,"Oct 15, 2015",6,nor,atl,31,21,0.5026676384326721
79,"Oct 18, 2015",6,cle,den,23,26,0.16835795469044823
80,"Oct 18, 2015",6,buf,cin,21,34,0.3899839726746205
81,"Oct 18, 2015",6,nyj,was,34,20,0.6331791346051179
82,"Oct 18, 2015",6,min,kan,16,10,0.45563089445562627
83,"Oct 18, 2015",6,jax,htx,20,31,0.37637175744318385
84,"Oct 18, 2015",6,det,chi,37,34,0.6286944510546704
85,"Oct 18, 2015",6,oti,mia,10,38,0.38685189033603
86,"Oct 18, 2015",6,pit,crd,25,13,0.5299089814084343
87,"Oct 18, 2015",6,sea,car,23,27,0.5777524248939415
88,"Oct 18, 2015",6,sfo,rav,25,20,0.47659732656287807
89,"Oct 18, 2015",6,gnb,sdg,27,20,0.8002572298701507
90,"Oct 18, 2015",6,clt,nwe,27,34,0.30461571277784416
91,"Oct 19, 2015",6,phi,nyg,27,7,0.5789151205101206
92,"Oct 22, 2015",7,sfo,sea,3,20,0.19663974356347236
93,"Oct 25, 2015",7,jax,buf,34,31,0.3449537005497383
94,"Oct 25, 2015",7,ram,cle,24,6,0.7072428939558206
95,"Oct 25, 2015",7,oti,atl,7,10,0.33298994905992785
96,"Oct 25, 2015",7,nwe,nyj,30,23,0.7077535883431434
97,"Oct 25, 2015",7,mia,htx,44,26,0.4677269749933334
98,"Oct 25, 2015",7,det,min,19,28,0.4424023079849735
99,"Oct 25, 2015",7,clt,nor,21,27,0.602011600046606
100,"Oct 25, 2015",7,kan,pit,23,13,0.6120100111367315
101,"Oct 25, 2015",7,was,tam,31,30,0.7108090161709051
102,"Oct 25, 2015",7,sdg,rai,29,37,0.508595122845192
103,"Oct 25, 2015",7,nyg,dal,27,20,0.6241922257996075
104,"Oct 25, 2015",7,car,phi,27,16,0.8190202487954292
105,"Oct 26, 2015",7,crd,rav,26,18,0.8021225657909348
106,"Oct 29, 2015",8,nwe,mia,36,7,0.8213581824526582
107,"Nov 1, 2015",8,kan,det,45,10,0.7703527341182783
108,"Nov 1, 2015",8,chi,min,20,23,0.377500515014879
109,"Nov 1, 2015",8,ram,sfo,27,6,0.6661995486922148
110,"Nov 1, 2015",8,atl,tam,20,23,0.6933002979614
111,"Nov 1, 2015",8,rav,sdg,29,26,0.600290638666673
112,"Nov 1, 2015",8,pit,cin,10,16,0.5499613767490176
113,"Nov 1, 2015",8,nor,nyg,52,49,0.5198510352300325
114,"Nov 1, 2015",8,htx,oti,20,6,0.8029482149173109
115,"Nov 1, 2015",8,cle,crd,20,34,0.19417847251770481
116,"Nov 1, 2015",8,rai,nyj,34,20,0.48547929021588054
117,"Nov 1, 2015",8,dal,sea,12,13,0.20688449256912372
118,"Nov 1, 2015",8,den,gnb,29,10,0.6401499992621154
119,"Nov 2, 2015",8,car,clt,29,26,0.8323883621670396
120,"Nov 5, 2015",9,cin,cle,31,10,0.8717142723660267
121,"Nov 8, 2015",9,buf,mia,33,17,0.6870109461431343
122,"Nov 8, 2015",9,pit,rai,38,35,0.7630764431806141
123,"Nov 8, 2015",9,nyj,jax,28,23,0.7790489707474471
124,"Nov 8, 2015",9,nwe,was,27,10,0.7660476205615113
125,"Nov 8, 2015",9,nor,oti,28,34,0.7256087733324423
126,"Nov 8, 2015",9,min,ram,21,18,0.7141020156947692
127,"Nov 8, 2015",9,car,gnb,37,29,0.6303782934468325
128,"Nov 8, 2015",9,tam,nyg,18,32,0.44445625560602414
129,"Nov 8, 2015",9,sfo,atl,17,16,0.47068219752868906
130,"Nov 8, 2015",9,clt,den,27,24,0.2523231979825076
131,"Nov 8, 2015",9,dal,phi,27,33,0.48725668924976084
132,"Nov 9, 2015",9,sdg,chi,19,22,0.5355217104102534
133,"Nov 12, 2015",10,nyj,buf,17,22,0.5826890798826188
134,"Nov 15, 2015",10,ram,chi,13,37,0.5910800205226053
135,"Nov 15, 2015",10,oti,car,10,27,0.11962131486697397
136,"Nov 15, 2015",10,gnb,det,16,18,0.7268455979781321
137,"Nov 15, 2015",10,pit,cle,30,9,0.8640873743379834
138,"Nov 15, 2015",10,was,nor,47,14,0.6429254951704921
139,"Nov 15, 2015",10,tam,dal,10,6,0.5062242835210295
140,"Nov 15, 2015",10,rav,jax,20,22,0.7000500653254398
141,"Nov 15, 2015",10,phi,mia,19,20,0.6179740721198641
142,"Nov 15, 2015",10,rai,min,14,30,0.4034447595428689
143,"Nov 15, 2015",10,den,kan,13,29,0.5879019400556444
144,"Nov 15, 2015",10,nyg,nwe,26,27,0.3095754098130871
145,"Nov 15, 2015",10,sea,crd,32,39,0.6057335062795107
146,"Nov 16, 2015",10,cin,htx,6,10,0.7535713587398132
147,"Nov 19, 2015",11,jax,oti,19,13,0.6465223431775649
148,"Nov 22, 2015",11,car,was,44,16,0.8039773392121957
149,"Nov 22, 2015",11,atl,clt,21,24,0.5864554366827904
150,"Nov 22, 2015",11,rav,ram,16,13,0.5449581994116106
151,"Nov 22, 2015",11,phi,tam,17,45,0.6914716640980825
152,"Nov 22, 2015",11,det,rai,18,13,0.6028713393048208
153,"Nov 22, 2015",11,chi,den,15,17,0.25925289093972675
154,"Nov 22, 2015",11,mia,dal,14,24,0.5852973875979832
155,"Nov 22, 2015",11,htx,nyj,24,17,0.511854514093848
156,"Nov 22, 2015",11,sdg,kan,3,33,0.2556563290820858
157,"Nov 22, 2015",11,min,gnb,13,30,0.5100767485595807
158,"Nov 22, 2015",11,sea,sfo,29,13,0.8802303247997575
159,"Nov 22, 2015",11,crd,cin,34,31,0.5838487842496729
160,"Nov 23, 2015",11,nwe,buf,20,13,0.7238725878948056
161,"Nov 26, 2015",12,det,phi,45,14,0.6171237387232085
162,"Nov 26, 2015",12,dal,car,14,33,0.2170018334965328
163,"Nov 26, 2015",12,gnb,chi,13,17,0.7794897915252001
164,"Nov 29, 2015",12,oti,rai,21,24,0.32145998501303374
165,"Nov 29, 2015",12,nyj,mia,38,20,0.7036564854018797
166,"Nov 29, 2015",12,htx,nor,24,6,0.6605044848015644
167,"Nov 29, 2015",12,clt,tam,25,12,0.6729297071117306
168,"Nov 29, 2015",12,cin,ram,31,7,0.7734963169822779
169,"Nov 29, 2015",12,atl,min,10,20,0.39112469686712625
170,"Nov 29, 2015",12,was,nyg,20,14,0.6005776018798898
171,"Nov 29, 2015",12,kan,buf,30,22,0.7547413515443334
172,"Nov 29, 2015",12,jax,sdg,25,31,0.4565147177903317
173,"Nov 29, 2015",12,sfo,crd,13,19,0.22762359309173896
174,"Nov 29, 2015",12,sea,pit,39,30,0.6384811363393864
175,"Nov 29, 2015",12,den,nwe,30,24,0.6244741180444582
176,"Nov 30, 2015",12,cle,rav,27,33,0.4306967765414421
177,"Dec 3, 2015",13,det,gnb,23,27,0.389413965002877
178,"Dec 6, 2015",13,ram,crd,3,27,0.31615441243276715
179,"Dec 6, 2015",13,chi,sfo,20,26,0.6407056955210756
180,"Dec 6, 2015",13,buf,htx,30,21,0.5968428964376611
181,"Dec 6, 2015",13,oti,jax,42,39,0.47866890774804904
182,"Dec 6, 2015",13,min,sea,7,38,0.42807102477213876
183,"Dec 6, 2015",13,tam,atl,23,19,0.42748795238433784
184,"Dec 6, 2015",13,nyg,nyj,20,23,0.4556308944556264
185,"Dec 6, 2015",13,mia,rav,15,13,0.5127433107502393
186,"Dec 6, 2015",13,cle,cin,3,37,0.2083733901233586
187,"Dec 6, 2015",13,sdg,den,3,17,0.2364651067348591
188,"Dec 6, 2015",13,rai,kan,20,34,0.3025380457128719
189,"Dec 6, 2015",13,nwe,phi,28,35,0.7827798425765178
190,"Dec 6, 2015",13,nor,car,38,41,0.230098335651358
191,"Dec 6, 2015",13,pit,clt,45,10,0.7897030553902398
192,"Dec 7, 2015",13,was,dal,16,19,0.6591430365344388
193,"Dec 10, 2015",14,crd,min,23,20,0.6542247475097731
194,"Dec 13, 2015",14,phi,buf,23,20,0.48962694232778325
195,"Dec 13, 2015",14,chi,was,21,24,0.5299089814084343
196,"Dec 13, 2015",14,tam,nor,17,24,0.48873804999273807
197,"Dec 13, 2015",14,rav,sea,6,35,0.26311784451065934
198,"Dec 13, 2015",14,ram,det,21,14,0.5251778133193523
199,"Dec 13, 2015",14,nyj,oti,30,8,0.8373701553029886
200,"Dec 13, 2015",14,jax,clt,51,16,0.4365425960797293
201,"Dec 13, 2015",14,cle,sfo,24,10,0.5180746072774476
202,"Dec 13, 2015",14,cin,pit,20,33,0.5780431627435412
203,"Dec 13, 2015",14,car,atl,38,0,0.817647640900878
204,"Dec 13, 2015",14,kan,sdg,10,3,0.836271500011799
205,"Dec 13, 2015",14,den,rai,12,15,0.8160710044145935
206,"Dec 13, 2015",14,gnb,dal,28,7,0.8246375364474188
207,"Dec 13, 2015",14,htx,nwe,6,27,0.36096228139989517
208,"Dec 14, 2015",14,mia,nyg,24,31,0.5239944400827841
209,"Dec 17, 2015",15,ram,tam,31,23,0.704939657238337
210,"Dec 19, 2015",15,dal,nyj,16,19,0.3948384759645023
211,"Dec 20, 2015",15,clt,htx,10,16,0.5023712378711032
212,"Dec 20, 2015",15,rav,kan,14,34,0.2864034375134984
213,"Dec 20, 2015",15,nyg,car,35,38,0.265304746380455
214,"Dec 20, 2015",15,nwe,oti,33,16,0.9145494495055877
215,"Dec 20, 2015",15,min,chi,38,17,0.7371245747806404
216,"Dec 20, 2015",15,jax,atl,17,23,0.4141234945267494
217,"Dec 20, 2015",15,was,buf,35,25,0.5118545140938479
218,"Dec 20, 2015",15,rai,gnb,20,30,0.3518219528505035
219,"Dec 20, 2015",15,sea,cle,30,13,0.9018290569442124
220,"Dec 20, 2015",15,sfo,cin,14,24,0.2431602092967794
221,"Dec 20, 2015",15,sdg,mia,30,14,0.5783338580655762
222,"Dec 20, 2015",15,pit,den,34,27,0.49081221149273574
223,"Dec 20, 2015",15,phi,crd,17,40,0.3025380457128719
224,"Dec 21, 2015",15,nor,det,27,35,0.4503327159983148
225,"Dec 24, 2015",16,rai,sdg,23,20,0.618257390392118
226,"Dec 26, 2015",16,phi,was,24,38,0.5420117672735015
227,"Dec 27, 2015",16,atl,car,20,13,0.27961587852408026
228,"Dec 27, 2015",16,rav,pit,20,17,0.3297557673714104
229,"Dec 27, 2015",16,oti,htx,6,34,0.2981442406022404
230,"Dec 27, 2015",16,nyj,nwe,26,20,0.4112307294728148
231,"Dec 27, 2015",16,mia,clt,12,18,0.5296134000984377
232,"Dec 27, 2015",16,buf,dal,16,6,0.705964348401226
233,"Dec 27, 2015",16,tam,chi,21,26,0.44152251514466606
234,"Dec 27, 2015",16,kan,cle,17,13,0.8891847178705365
235,"Dec 27, 2015",16,det,sfo,32,17,0.7010824967963144
236,"Dec 27, 2015",16,nor,jax,38,27,0.6498309457531963
237,"Dec 27, 2015",16,crd,gnb,38,8,0.6028713393048208
238,"Dec 27, 2015",16,sea,ram,17,23,0.818040476719406
239,"Dec 27, 2015",16,min,nyg,49,17,0.739542470513776
240,"Dec 28, 2015",16,den,cin,20,17,0.6216522290313357
241,"Jan 3, 2016",17,buf,nyj,22,17,0.5452527093567511
242,"Jan 3, 2016",17,atl,nor,17,20,0.6239102672570298
243,"Jan 3, 2016",17,mia,nwe,20,10,0.2748867293714949
244,"Jan 3, 2016",17,htx,jax,30,6,0.7380931085919075
245,"Jan 3, 2016",17,clt,oti,30,24,0.7570723498935834
246,"Jan 3, 2016",17,cle,pit,12,28,0.21875197331427298
247,"Jan 3, 2016",17,cin,rav,24,16,0.7877691136761018
248,"Jan 3, 2016",17,chi,det,20,24,0.49762876212889695
249,"Jan 3, 2016",17,nyg,phi,30,35,0.5490790168411505
250,"Jan 3, 2016",17,dal,was,23,34,0.4650687899609122
251,"Jan 3, 2016",17,car,tam,38,10,0.8944300406564678
252,"Jan 3, 2016",17,sfo,ram,19,16,0.457398756309831
253,"Jan 3, 2016",17,den,sdg,27,20,0.8508703229265523
254,"Jan 3, 2016",17,crd,sea,6,36,0.5216270690162317
255,"Jan 3, 2016",17,kan,rai,23,17,0.7994248074179392
256,"Jan 3, 2016",17,gnb,min,13,20,0.616840168539272
